comment_id	abstract_id	annotator	score	comment
[1455]	160	jonathon coates	Conclusion_nounchange_1+  	
[1456]	160	Jessica  Polka	Conclusion_stat+_1+  	
[1457]	160	Mate  Palfy	Conclusions_stat+_1+  	
[1458]	161	jonathon coates	Results_added_1+  	
[1459]	161	Jessica  Polka	Context_added_1+  	
[1460]	163	Dey,  Gautam	Context_added_1  	
[1461]	163	jonathon coates	Context_added_1+  	
[1462]	163	Jessica  Polka		not  significant  change
[1463]	163	jonathon coates	Results_stat+_1+  	
[1464]	163	Jessica  Polka	Conclusion_removed_1	
[1465]	163	Mate  Palfy	Conclusions_removed_1	
[1466]	163	Jessica  Polka	Conclusion_removed_1	
[1467]	164	Jessica  Polka		reconciled
[1468]	164	Mate  Palfy		I  struggled  a  lot  with  this  abstract-almost  every  sentence  is  changed,  but  to  me  it  wasn’t  clear  whether  the  overall  conclusion  drastically  changed…  
[1469]	164	Jessica  Polka	Context_added_1+  	
[1470]	164	Mate  Palfy	Context_added_1+  	might  not  be  necessary  to  annotate,  method  has  been  made  clearer  here
[1471]	164	Mate  Palfy	Results_added_1+    	
[1472]	164	Dey,  Gautam	Results_added_1    	
[1473]	164	Jessica  Polka	Result_added_1+    	
[1474]	164	jonathon coates	Results_removed_1	
[1475]	164	Jessica  Polka	Results_removed_1	
[1476]	164	Mate  Palfy	Results_nounchange_1+  	
[1477]	164	Dey,  Gautam	Results_added_1  	
[1478]	164	Jessica  Polka	Results_removed_1	
[1479]	164	Jessica  Polka		oogenesis/fertility  is  the  same
[1480]	164	Mate  Palfy		In  vivo  function  is  specified  as  ‘oogenesis’  but  I  don’t  think  I’d  annotate  this
[1481]	164	Jessica  Polka		rearranged  from  above
[1482]	164	Jessica  Polka	Conclusion_removed_1	
[1483]	164	Jessica  Polka	Conclusion_removed_2  	
[1484]	164	jonathon coates	Conclusion_removed_1	
[1485]	164	Mate  Palfy	Conclusions_removed_1   	
[1486]	164	Jessica  Polka	Conclusions_removed_2  	above  it  does  say  that  “pointed  ends  are  retained”  but  it’s  not  as  clear  that  Spire  is  directly  binding  those
[1487]	164	Dey,  Gautam	Conclusion_nounchange_1     	
[1488]	165	Mate  Palfy	Context_added  	
[1489]	166	Jessica  Polka	Results_nounchange_1-	more  specific
[1490]	166	Mate  Palfy		results_nounchange
[1491]	167	Dey,  Gautam	Context_added_1  	
[1492]	167	Jessica  Polka	Context_added_1  	
[1493]	167	Jessica  Polka		rearrangement
[1494]	167	Dey,  Gautam		just  moved  around
[1495]	167	Jessica  Polka	Context_added_1+    	
[1496]	167	Mate  Palfy	Context_added_1+  	I  scored  this  as  context  instead  of  conclusion  as  a  speculation  was  added
[1497]	167	Dey,  Gautam	Conclusion_added_1  	
[1498]	168	Jessica  Polka		reconciled
[1499]	168	Dey,  Gautam	Context_nounchange_1  	
[1500]	168	Mate  Palfy	Results_statinfo_1	
[1501]	168	Mate  Palfy	Resuts_removed_1	
[1502]	168	Jessica  Polka	Results_removed_1-	time  element  deemphasized
[1503]	168	Mate  Palfy	Results_added_1+  	vague  statement  made  more  precise:  “TF  diversity  constrained  by  regulatory  roles”  ->  “TFs  of  large  regulons  more  conserved”    
[1504]	168	Mate  Palfy	Results_added_1+  	result  changing  from  “an  excess  of  beneficial  mutations  in  TFs”  to  “higher  mutation  frequency  in  TFs”    
[1505]	168	Dey,  Gautam	Results_effect+_2  	
[1506]	168	Dey,  Gautam	Results_added_2  	much  longer  evolution  60000  vs  10000  totally  changed  the  outcome??
[1507]	168	Jessica  Polka	Results_added_1+    	
[1508]	168	Mate  Palfy		I  would  not  annotate  this  as  it  is  just  a  large  rephrasing  of  describing  the  results,  including  changes  in  what  number  they  report  i.e  total  number  of  generations  in  experiment  vs.  until  how  many  generations  burst  in  mutations  lasts
[1509]	168	jonathon coates	Results_effectreverse_2  	
[1510]	169	Dey,  Gautam		no  significant  changes
[1511]	169	jonathon coates	Results_added_1+  	
[1512]	169	Mate  Palfy	Conclusions_added_1+  	
[1513]	171	Jessica  Polka		rearranged
[1514]	171	jonathon coates	Results_stat-_1	
[1515]	171	Mate  Palfy	Conclusion_removed_1    	
[1516]	171	Jessica  Polka	Conclusions_removed_1	
[1517]	171	Dey,  Gautam	Results_added_1  	
[1518]	171	Mate  Palfy		didn’t  annotate  as  conclusions_removed  as  this  sentence  is  not  needed  in  the  abstract
[1519]	171	Jessica  Polka	Conclusions_removed_1    	
[1520]	171	Jessica  Polka	Conclusions_stat-_1	
[1521]	171	Mate  Palfy	Conclusions_added_1	
[1522]	171	Dey,  Gautam	Conclusions_effect-_1  	
[1523]	173	Jessica  Polka		reconciled
[1524]	173	Jessica  Polka	Context_removed_1	
[1525]	173	Jessica  Polka		rearrangement
[1526]	173	Jessica  Polka		rearrangement
[1527]	173	Mate  Palfy	Context_added_1+  	I  annotated  context  because  it  relates  to  Methods
[1528]	173	Jessica  Polka	Context_added_1+  	
[1529]	173	Mate  Palfy	Results_nounchange_1+  	type  of  genes  has  changed,  wasn’t  sure  how  to  annotate  removal  of  gene  type  and  addition  of  gene  type
[1530]	173	Jessica  Polka	Results_nounchange_1+  	suggests  a  larger  subset  of  genes  was  looked  at
[1531]	173	Jessica  Polka	Resuls_removed_1	
[1532]	173	Mate  Palfy	Results_removed_1	
[1533]	173	Jessica  Polka		clarity
[1534]	173	Jessica  Polka	Results_stat-_1-	complete  ->  highly  effective
[1535]	173	jonathon coates	Conclusion_stat-_1	
[1536]	173	Dey,  Gautam	Results_nounchange_1  	
[1537]	173	Mate  Palfy		hesitant  to  annotate  as  conlusions_added  because  this  sentence  doesn’t  really  add  anything
[1538]	173	Jessica  Polka	Conclusions_added_1  	reconciled
[1539]	173	Dey,  Gautam	Conclusion_added_1    	
[1540]	174	Dey,  Gautam		no  significant  changes
[1541]	174	Jessica  Polka		rearrangement
[1542]	174	Jessica  Polka	Context_added_1+  	
[1543]	174	jonathon coates	Results_effect-_1	
[1544]	174	jonathon coates	1:29:00  PM  8/5/2020  12:53:00  PM  	
[1545]	174	Mate  Palfy	Context  _added_1+  	annotated  this  as  context  because  it  relates  to  methods
[1546]	174	Mate  Palfy	Results_added_1+     	
[1547]	177	Jessica  Polka	Results_added_1+  	
[1548]	177	Jessica  Polka	Results_added_1+  	
[1549]	177	Jessica  Polka		release  implied  by  binding  dynamics
[1550]	177	Mate  Palfy		‘binding  dynamics’  has  been  changed  to  ‘binding  and  release’  to  make  it  more  clear,  but  I  didn’t  score  this  as  a  real  change
[1551]	177	Dey,  Gautam	Results_nounchange_1    	
[1552]	177	Jessica  Polka	Context_removed_1  	
[1553]	177	Mate  Palfy	Conclusion_removed_1  	 could  also  be  scored  as  ‘context’
[1554]	180	Jessica  Polka		reconciled
[1555]	180	Mate  Palfy		Massive  change
[1556]	180	Dey,  Gautam	Context_effect-_1  	
[1557]	180	Jessica  Polka	Conclusion_removed_2  	new  abstract  implies  some  of  this  was  already  known
[1558]	180	Dey,  Gautam	Context_added_1    	
[1559]	180	Mate  Palfy	Context_added_1+    	
[1560]	180	Jessica  Polka	Context_added_1    	
[1561]	180	Mate  Palfy	Results_statinfo_1+  	reduction  in  GPP  was  stated  in  preprint  abstract  already
[1562]	180	Mate  Palfy	Results_statinfo_1+    	
[1563]	180	Mate  Palfy	Results_statinfo_1+     	
[1564]	180	Dey,  Gautam	Results_added_1  	
[1565]	180	Mate  Palfy	Results_added_1+  	
[1566]	180	Jessica  Polka	Results_removed_3  	
[1567]	180	Dey,  Gautam	Results_stat-_1  	
[1568]	180	jonathon coates	Results_effect-_1	
[1569]	180	Jessica  Polka	Results_added_3  	
[1570]	180	Mate  Palfy	Results_effectreverse_3  	
[1571]	180	Mate  Palfy	Conclusions_removed_1	
[1572]	181	Dey,  Gautam		no  significant  changes
[1573]	181	Mate  Palfy		this  is  just  clarifying  what  ‘expression’  refers  to,  so  didn’t  mark  it  as  change
[1574]	181	Jessica  Polka	Results_nounchange_1   	
[1575]	183	Mate  Palfy	No  significant  change  	
[1576]	183	Mate  Palfy	Context_added  	
[1577]	183	Dey,  Gautam	Context_nounchange_1  	
[1578]	184	Dey,  Gautam		no  significant  changes
[1579]	184	Jessica  Polka	Result_added_1+  	DSBs  follow  from  SSBs
[1580]	184	Jessica  Polka	Result_added_1+  	
[1581]	184	Mate  Palfy	Results_added_1+  	
