doi,abstract
10.1101/030650,"The growth in genome-scale assays of gene expression for different species in publicly available databases presents new opportunities for computational methods that aid in hypothesis generation and biological interpretation of these data. Here, we present an unsupervised machine-learning approach, ADAGE (Analysis using Denoising Autoencoders of Gene Expression) and apply it to the interpretation of all of the publicly available gene expression data for Pseudomonas aeruginosa, an important opportunistic bacterial pathogen. In post-hoc positive control analyses using curated knowledge, the P. aeruginosa ADAGE model found that co-operonic genes often participated in similar processes and accurately predicted which genes had similar functions. By analyzing newly generated data and previously published microarray and RNA-seq data, the ADAGE model identified gene expression differences between strains, modeled the cellular response to low oxygen, and predicted the involvement of biological processes despite low level expression differences in directly involved genes. Comparison of ADAGE with PCA and ICA revealed that ADAGE extracts distinct signals. We provide the ADAGE model with analysis of all publicly available P. aeruginosa GeneChip experiments, and we provide open source code for use in other species and settings."
10.1101/030718,"Spatial aggregation or clustering of membrane proteins could be important for their functionality, e.g., in signaling, and nanoscale imaging can be used to study its origins, structure and function. Such studies require accurate characterization of clusters, both for absolute quantification and hypothesis testing. A set of model-free quantification approaches -- free of specific cluster models-- have been proposed for this purpose. They include the radius of maximal aggregation ra obtained from the maxima of the empirical Besag L(r) - r function as an estimator of cluster size, and the estimation of various cluster parameters based on an exponential approximation for the Pair Correlation Function(PCF). However, the parameter identifiability and bias and scaling due to their model-free nature are not clear. In practice, the clusters might exhibit specific patterns, and the behavior of these estimators in such cases must be studied. Here, we theoretically analyze these approaches for a set of cluster models, and obtain information about their identifiability and bias. We find that the ratio between ra and true cluster size depends on both the true size as well as the number of clusters per unit area, or other corresponding parameters, in a model-dependent manner. In particular, ra scales with respect to the true size by a factor that can be arbitrarily large, depending on models and parameter values. For the method based on PCF approximation, for most models we analyzed, the ratios between approximate and true model parameters were found to be constants that depend only on models and independent of other parameters. For the models analyzed, this ratio was within {+/-}100%. Our theoretical approach was validated by means of simulations. We also discuss some general issues in inference using second-order spatial properties. While precision could also be key, such information on identifiability and accuracy provides clarity on estimation, can lead to better inference, and can also fuel more accurate method development."
10.1101/030692,"Metagenome shotgun sequence projects offer the potential for large scale biogeographic analysis of microbial species. In this project we developed a method for detecting 33 common subtypes of the pathogenic bacterium Staphylococcus aureus. We used a binomial mixture model implemented in the binstrain software and the coverage counts at > 100,000 known S. aureus SNP (single nucleotide polymorphism) sites derived from prior comparative genomic analysis to estimate the proportion of each subtype in metagenome samples. Using this pipeline we were able to obtain > 87% sensitivity and > 94% specificity when testing on low genome coverage samples of diverse S. aureus strains (0.025X). We found that 321 and 149 metagenome samples from the Human Microbiome Project and metaSUB analysis of the New York City subway, respectively, contained S. aureus at genome coverage > 0.025. In both projects, CC8 and CC30 were the most common S. aureus subtypes encountered. We found evidence that the subtype composition at different body sites of the same individual were more similar than random sampling and more limited evidence that certain body sites were enriched for particular subtypes. One surprising finding was the apparent high frequency of CC398, a lineage associated with livestock, in samples from the tongue dorsum. Epidemiologic analysis of the HMP subject population suggested that high BMI (body mass index) and health insurance are risk factors for S. aureus but there was limited power to find factors linked to carriage of even the most common subtype. In the NYC subway data, we found a small signal of geographic distance affecting subtype clustering but other unknown factors influence taxonomic distribution of the species around the city. We argue that pathogen detection in metagenome samples requires the use of subtypes based on whole species population genomic analysis rather than using ad hoc collections of reference strains."
10.1101/030700,"Spike patterns are among the most common electrophysiological descriptors of neuron types. Surprisingly, it is not clear how the diversity in firing patterns of the neurons in a network affects its activity dynamics. Here, we introduce the state-dependent stochastic bursting neuron model allowing for a change in its firing patterns independent of changes in its input-output firing rate relationship. Using this model, we show that the effect of single neuron spiking on the network dynamics is contingent on the network activity state. While spike bursting can both generate and disrupt oscillations, these patterns are ineffective in large regions of the network state space in changing the network activity qualitatively. Finally, we show that when single-neuron properties are made dependent on the population activity, a hysteresis like dynamics emerges. This novel phenomenon has important implications for determining the network response to time-varying inputs and for the network sensitivity at different operating points."
10.1101/030825,"SummaryAdvances in sequencing capacity have lead to the generation of unprecedented amounts of genomic data. The processing of this data frequently leads to I/O bottlenecks, e. g. when analyzing a small genomic region across a large number of samples. The largest I/O burden is, however, often not imposed by the amount of data needed for the analysis but rather by index files that help retrieving this data. We have developed chopBAI, a program that can chop a BAM index (BAI) file into small pieces. The program outputs a list of BAI files each indexing a specified genomic interval. The output files are much smaller in size but maintain compatibility with existing software tools. We show how preprocessing BAI files with chopBAI can lead to a reduction of I/O by more than 95% during the analysis of 10 Kbp genomic regions, eventually enabling the joint analysis of more than 10,000 individuals.\n\nAvailability and ImplementationThe software is implemented in C++, GPL licensed and available at http://github.com/DecodeGenetics/chopBAI"
10.1101/030783,"Shared genetic architecture between phenotypes may be driven by a common genetic basis (pleiotropy) or a subset of genetically similar individuals (heterogeneity). We developed BUHMBOX, a well-powered statistical method to distinguish pleiotropy from heterogeneity using genotype data. We observed a shared genetic basis between 11 of 17 tested autoimmune diseases and type I diabetes (T1D, p<10-12) and 11 of 17 tested autoimmune diseases and rheumatoid arthritis (RA, p<10-7). This sharing could not be explained by heterogeneity (corrected pBUHMBOX>0.2 using 6,670 T1D cases and 7,279 RA cases), suggesting that shared genetic features in autoimmunity are due to pleiotropy. We observed a shared genetic basis between seronegative and seropostive RA (p<10-22), explained by heterogeneity (pBUHMBOX=0.008 in 2,406 seronegative RA cases). Consistent with previous observations, we observed genetic sharing between major depressive disorder (MDD) and schizophrenia (p<10-9). This sharing is not explained by heterogeneity (pBUHMBOX=0.28 in 9,238 MDD cases)."
10.1101/030742,"Whole genome sequencing on next-generation instruments provides an unbiased way to identify the organisms present in complex metagenomic samples. However, the time-to-result can be protracted because of fixed-time sequencing runs and cumbersome bioinformatics workflows. This limits the utility of the approach in settings where rapid species identification is crucial, such as in the quality control of food-chain components, or in during an outbreak of an infectious disease. Here we present Whats in my Pot? (WIMP), a laboratory and analysis workflow in which, starting with an unprocessed sample, sequence data is generated and bacteria, viruses and fungi present in the sample are classified to subspecies and strain level in a quantitative manner, without prior knowledge of the sample composition, in approximately 3.5 hours. This workflow relies on the combination of Oxford Nanopore Technologies MinION sensing device with a real-time species identification bioinformatics application."
10.1101/030791,"Flux balance analysis (FBA) is an increasingly useful approach for modeling the behavior of metabolic systems. However, standard FBA modeling of genetic knockouts can not predict drug combination synergies observed between serial metabolic targets, even though such synergies give rise to some of the most widely used antibiotic treatments. Here we extend FBA modeling to simulate responses to chemical inhibitors at varying concentrations, by diverting enzymatic flux to a waste reaction. This flux diversion yields very similar qualitative predictions to prior methods for single target activity. However, we find very different predictions for combinations, where flux diversion, which mimics the kinetics of competitive metabolic inhibitors, can explain serial target synergies between metabolic enzyme inhibitors that we confirmed in Escherichia coli cultures. FBA flux diversion opens the possibility for more accurate genome-scale predictions of drug synergies, which can be used to suggest treatments for infections and other diseases."
10.1101/030676,"PrefaceThe molecular mechanisms and signalling pathways that regulate the in vitro preservation of distinct pluripotent stem cell configurations, and their induction in somatic cells via direct reprogramming approaches, continue to constitute a highly exciting area of research. In this review, we provide an integrative synthesis on recent discoveries related to isolating unique naive and primed pluripotent stem cell states with altered functional and molecular characteristics, and from different species. We overview pathways underlying pluripotent state transitions and interconversion in vitro and in vivo. We conclude by highlighting unresolved key questions, future directions and potential novel applications of such dynamic pluripotent cell states."
10.1101/030833,"Although fitness costs associated with plant defensive traits are widely expected, they are not universally detected, calling into question their generality. Here we examine the potential for life history trade-offs associated with herbicide resistance by examining seed germination, root growth, and above-ground growth across 43 naturally occurring populations of Ipomoea purpurea that vary in their resistance to RoundUp(R), the most commonly used herbicide worldwide. We find evidence for life history trade-offs associated with all three traits; highly resistant populations had lower germination rates, shorter roots and smaller above-ground size. A visual exploration of the data indicated that the type of trade-off may differ among populations. Our results demonstrate that costs of adaptation may be present at stages other than simply the production of progeny in this agricultural weed. Additionally, the cumulative effect of costs at multiple life cycle stages can result in severe consequences to fitness when adapting to novel environments."
10.1101/030759,"The active form of vitamin D, 1,25-dihydroxyvitamin D3 (1,25D), plays an important immunomodulatory role, regulating transcription of genes in the innate and adaptive immune system. The present study examines patterns of transcriptome-wide response to 1,25D and the bacterial lipopolysaccharide (LPS) in primary human monocytes, to elucidate pathways underlying the effects of 1,25D on the immune system. Monocytes obtained from healthy individuals of African-African and European-American ancestry were treated with 1,25D alone or in the presence of LPS, which induced significant up-regulation of genes in the antimicrobial and autophagy pathways, while pro-inflammatory response genes were significantly down-regulated. A joint Bayesian analysis enabled clustering of genes into patterns of shared transcriptional response across treatments. The biological pathways enriched within these expression patterns highlighted several mechanisms through which 1,25D could exert its immunomodulatory role. Pathways such as mTOR signaling, EIF2 signaling, IL-8 signaling and Tec Kinase signaling were enriched among genes with opposite transcriptional responses to 1,25D and LPS, respectively, highlighting the important roles of these pathways in mediating the immunomodulatory activity of 1,25D. Furthermore, a subset of genes with evidence of inter-ethnic differences in transcriptional response was also identified, suggesting that in addition to the well-established inter-ethnic variation in circulating levels of vitamin D, the intensity of transcriptional response to 1,25D and LPS also varies between ethnic groups. We propose that dysregulation of the pathways identified in this study could contribute to immune-mediated disease risk."
10.1101/030858,"Locally adapted populations are often used as model systems for the early stages of ecological speciation, but most of these young divergent lineages will never become complete species. While the collapse of incipient species is theoretically common, very few examples have been documented in nature. Here I show that soapberry bugs (Jadera haematoloma) have lost adaptations to their native host plant (Cardiospermum corindum) and are regionally specializing on an invasive host plant (Koelreuteria elegans), collapsing a classic and well-documented example of local adaptation. All populations that were adapted to the native host - including those still found on that host today - are now better adapted to the invasive in multiple phenotypes. Weak differentiation remains in two traits, suggesting that homogenization across the region is incomplete. This study highlights the potential for adaptation to invasive species to disrupt native communities by swamping adaptation to native conditions through maladaptive gene flow."
10.1101/030841,"Introduction Introduction Results Discussion 1. Preliminaries 2.1 Performance Guarantees 2. The UnseenEst Algorithm 3. Datasets 4. Validation experiments 5. Related works 6.1 Faithful samples 6.2 Chebyshev construction 6.3 Proof of Proposition... 6. Proofs of the... References References  Recent efforts aggregating the genomes and exomes of tens of thousands of individuals have provided unprecedented insights into the landscape of rare human genetic variation1,2 and generated critical resources for clinical and population genetics. The recently announced U.S. Precision Med ..."
10.1101/030767,"In contrast to XX/XY species, Z-linked expression is overall reduced in female WZ/ZZ species compared to males or the autosomal expression. This pattern (Z<ZZ{approx}AA) has been consistently reported in all the WZ/ZZ taxa examined so far, with the singular exception of the insect order of Lepidoptera (moths and butterflies). However, conflicting results linger in this taxon due to discrepancies in data analyses and tissues sampled. To address this issue, we analyzed dosage compensation in the codling moth Cydia pomonella (Tortricidae) using tissues that represent different levels of sexual divergence. C. pomonella is the most basal lepidopteran species yet examined for dosage compensation and has a neo-Z chromosome resulting from an ancient Z:autosome translocation. We based our analyses on RNAseq and de novo transcriptome data from C. pomonella, as well as scrutiny into investigations of other lepidopteran species. Our evidence supports that the lepidopterans share a pattern (Z {approx} ZZ < AA) of dosage compensation that mirrors the eutherian mammals (X {approx} XX < AA). In particular, reproductive tissues appear to be exempt from dosage compensation, which helps explain the incongruence in prior reports. Furthermore, C. pomonella ancestral-Z segment exhibited a greater expression reduction than genes on the neo-Z segment, which intriguingly also reflects the differential up-regulation between the ancestral and newly-acquired X-linked genes in mammals. The insect order of Lepidoptera challenges both the classic theories regarding evolution of sex chromosome dosage compensation and the emerging view on dosage compensations association with sexual heterogamety."
10.1101/030668,"BackgroundEscherichia coli sequence type 131 (ST131) has emerged globally as the most predominant lineage within this clinically important species, and its association with fluoroquinolone and extended-spectrum cephalosporin resistance impacts significantly on treatment. The evolutionary histories of this lineage, and of important antimicrobial resistance elements within it, remain unclearly defined.\n\nResultsThis study of the largest worldwide collection (n = 215) of sequenced ST131 E. coli isolates to date demonstrates that clonal expansion of two previously recognized antimicrobial-resistant clades, C1/H30R and C2/H30Rx, started around 25 years ago, consistent with the widespread introduction of fluoroquinolones and extended-spectrum cephalosporins in clinical medicine. These two clades appear to have emerged in the United States, with the expansion of the C2/H30Rx clade driven by the acquisition of a blaCTX-M-15-containing IncFII-like plasmid that has subsequently undergone extensive rearrangement. Several other evolutionary processes influencing the trajectory of this drug-resistant lineage are described, including sporadic acquisitions of CTX-M resistance plasmids, and chromosomal integration of blaCTX-M within sub-clusters followed by vertical evolution. These processes are also occurring for another family of CTX-M gene variants more recently observed amongst ST131, the blaCTX-M-14/14-like group.\n\nConclusionsThe complexity of the evolutionary history of ST131 has important implications for antimicrobial resistance surveillance, epidemiological analysis, and control of emerging clinical lineages of E. coli. These data also highlight the global imperative to reduce specific antibiotic selection pressures, and demonstrate the important and varied roles played by plasmids and other mobile genetic elements in the perpetuation of antimicrobial resistance within lineages."
10.1101/030775,"The Center for Disease Control estimates 128,000 people in the U.S. are hospitalized annually due to food borne illnesses. This has created a demand for food safety testing targeting the detection of pathogenic mold and bacteria on agricultural products. This risk extends to medical Cannabis and is of particular concern with inhaled, vaporized and even concentrated Cannabis products. As a result, third party microbial testing has become a regulatory requirement in the medical and recreational Cannabis markets, yet knowledge of the Cannabis microbiome is limited. Here we describe the first next generation sequencing survey of the microbial communities found in dispensary based Cannabis flowers and demonstrate the limitations in the culture based regulations that are being superimposed from the food industry."
10.1101/030916,"The  priming effect, in which addition of labile substances changes the rem-ineralization rate of recalcitrant organic matter, has been intensively studied in soils, but is less well-documented in aquatic systems. We investigated the extent to which additions of nutrients or labile organic carbon could influence remineralization rates of 14C-labeled, microbially-degraded, phytoplankton-derived organic matter (OM) in microcosms inoculated with microbial communities drawn from Groves Creek Estuary in coastal Georgia, USA. We found that amendment with labile protein plus phosphorus increased remineralization rates of degraded, phytoplankton-derived OM by up to 100%, whereas acetate slightly decreased remineralization rates relative to an unamended control. Addition of ammonium and phosphate induced a smaller effect, whereas addition of ammonium alone had no effect. Counterintuitively, alkaline phosphatase activities increased in response to the addition of protein under P-replete conditions, indicating that production of enzymes unrelated to the labile priming compound may be a mechanism for the priming effect. The observed priming effect was transient: after 36 days of incubation roughly the same quantity of organic carbon had been mineralized in all treatments including no-addition controls. This timescale is on the order of the typical hydrologic residence times of well-flushed estuaries suggesting that priming in estuaries has the potential to influence whether OC is remineralized in situ or exported to the coastal ocean."
10.1101/030932,"O_LIPremise of the study: Hybridization between diploids and tetraploids can lead to new allopolyploid species, often via a triploid intermediate. Viable triploids are often produced asymmetrically, with greater success observed for \""maternal-excess\"" crosses where the mother has a higher ploidy than the father. Here we investigate the evolutionary origins of Mimulus peregrinus, an allohexaploid recently derived from the triploid M. x robertsii, to determine whether reproductive asymmetry has shaped the formation of this new species.\nC_LIO_LIMethods: We used reciprocal crosses between the diploid (M. guttatus) and tetraploid (M. luteus) progenitors to determine the viability of triploid M. x robertsii hybrids resulting from paternal-versus maternal-excess crosses. To investigate whether experimental results predict patterns seen in the field, we performed parentage analyses comparing natural populations of M. peregrinus to its diploid, tetraploid, and triploid progenitors. Organellar sequences obtained from pre-existing genomic data, supplemented with additional genotyping was used to establish the maternal ancestry of multiple M. peregrinus and M. x robertsii populations.\nC_LIO_LIKey results: We find strong evidence for asymmetric origins of M. peregrinus, but opposite to the common pattern, with paternal-excess crosses significantly more successful than maternal-excess crosses. These results successfully predicted hybrid formation in nature: 111 of 114 M. x robertsii individuals, and 27 of 27 M. peregrinus, had an M. guttatus maternal haplotype.\nC_LIO_LIConclusion: This study, which includes the first Mimulus chloroplast genome assembly, demonstrates the utility of parentage analysis through genome skimming. We highlight the benefits of complementing genomic analyses with experimental approaches to understand asymmetry in allopolyploid speciation.\nC_LI"
10.1101/030874,"The study of modularity in morphological systems has increased in the past twenty years, parallel to the popularization of geometric morphometrics, which has led to the emergence of different criteria for detecting modularity on landmark data. However, compared to usual covariance matrix estimators, Procrustes estimators have properties that hinder their use. Here, we compare different representations of form, focusing on detecting modularity patterns defined a priori; we also compare two metrics: one derived from traditional morphometrics (MHI) and another that emerged in the context of landmark data (RV). Using Anthropoid skulls, we compare these metrics over three representations of form: interlandmark distances, Procrustes residuals, and local shape variables. Over Procrustes residuals, both tests fail to detect modularity patterns, while in remaining representations they show the distinction between early and late development in skull ontogeny. To estimate type I and II error rates, we built covariance matrices of known structure; these tests indicate that, considering both effect and sample sizes, tests using MHI are more robust than those using RV. However, both metrics have low power when used on Procrustes residuals. Thus, we conclude that the influence of development and function is poorly represented on Procrustes estimators for covariance matrices."
10.1101/030908,"We present a dynamical model of drug accumulation in bacteria. The model captures key features in experimental time courses on ofloxacin accumulation: initial uptake; two-phase response; and long-term acclimation. In combination with experimental data, the model provides estimates of import and export rates in each phase, the time of entry into the second phase, and the decrease of internal drug during acclimation. Global sensitivity analysis, local sensitivity analysis, and Bayesian sensitivity analysis of the model provide information about the robustness of these estimates, and about the relative importance of different parameters in determining the features of the accumulation time courses in three different bacterial species: Escherichia coli, Staphylococcus aureus, and Pseudomonas aeruginosa. The results lead to experimentally testable predictions of the effects of membrane permeability, drug efflux and trapping (e.g., by DNA binding) on drug accumulation. A key prediction is that a sudden increase in ofloxacin accumulation in both E. coli and S. aureus is accompanied by a decrease in membrane permeability.\n\nAuthor SummaryBacteria live or die depending on how much antibiotic gets inside them. Using a simple mathematical model, detailed information about drug import and export can be teased out of time courses of internal drug levels after a sudden exposure. The results suggest that membrane permeability can suddenly decrease during exposure to drug, accompanied by an increase, rather than a decrease, in the internal drug level."
10.1101/030965,"IVF related intrauterus growth restriction or low birth weight (LBW) is very common in ART clinic. This study is focus on the aberrant lipid metabolism induced by in vitro fertilization and its mechanism. Firstly, we investigated the effect of IVF on fetal weight and placenta efficiency at E18.5 (at birth) and E14.5 (middle gestation). Data shows that IVF caused LBW and low placenta efficiency. Then we studied the lipidomics of E18.5 placenta and E14.5 placenta. The IVF group has an eccentric lipid content compared to in vivo group. All the 15 lipid classes are largely accumulated in E18.5 IVF placenta and are deficient in E14.5 IVF placenta. In detail, most of the 287 lipid species is accumulated at E18.5 and went short at E14.5. Using qRT-PCR we detected the expression level of genes related to lipid uptake, transport and metabolism. Most of these genes are down-regulated which indicated the metabolism function of placenta is disrupted seriously. To the imprinted genes for lipid metabolism regulation as GNAS and Grb10, IVF not only disrupt their imprinting status (methylation level) but also disrupt their gene expression. The expression of DNMTs and Tets are also disrupted in the placenta. These data demonstrate that IVF impaired the regulation network of lipid metabolism. These results prove the hypothesis: imperfect IVF condition of fertilization jeopardize the expression DNMTs, Tets and imprinting status of imprinted genes for lipid metabolism regulation. Then it causes to abnormal expression of genes for lipid metabolism and regulation. This leads to the significant differences in lipid species quantification and lipid metabolism. So it contributed to low lipid transport efficiency, restricted fetal growth and LBW. This study provides a renewed knowledge of lipid metabolism in placenta and its relation to imprinted genes and gave some clinical aware for optimizing the ART practice.\n\nFundingThis work was supported by grants from the National Basic Research Program of China (973 Program) and National Natural Science Foundation of China.\n\nCompeting InterestsThe authors have declared that no competing interests exist.\n\nAbbreviations"
10.1101/030940,"The joint and accurate inference of selection and demography from genetic data is considered a particularly challenging question in population genetics, since both process may lead to very similar patterns of genetic diversity. However, additional information for disentangling these effects may be obtained by observing changes in allele frequencies over multiple time points. Such data is common in experimental evolution studies, as well as in the comparison of ancient and contemporary samples. Leveraging this information, however, has been computationally challenging, particularly when considering multi-locus data sets. To overcome these issues, we introduce a novel, discrete approximation for diffusion processes, termed mean transition time approximation, which preserves the long-term behavior of the underlying continuous diffusion process. We then derive this approximation for the particular case of inferring selection and demography from time series data under the classic Wright-Fisher model and demonstrate that our approximation is well suited to describe allele trajectories through time, even when only a few states are used. We then develop a Bayesian inference approach to jointly infer the population size and locus-specific selection coefficients with high accuracy, and further extend this model to also infer the rates of sequencing errors and mutations. We finally apply our approach to recent experimental data on the evolution of drug resistance in Influenza virus, identifying likely targets of selection and finding evidence for much larger viral population sizes than previously reported."
10.1101/030924,"Numerous studies have identified prognostic genes in individual cancers, but a thorough pancancer analysis has not been performed. In addition, previous studies have mostly used microarray data instead of RNA-SEQ, and have not published comprehensive lists of associations with survival. Using recently available RNA-SEQ and clinical data from the The Cancer Genome Atlas for 6,495 patients, I have investigated every annotated and expressed gene's association with survival across 16 cancer types. The most statistically significant harmful and protective genes were not shared across cancers, but were enriched in distinct gene sets which were shared across certain groups of cancers. These groups of cancers were independently recapitulated by both unsupervised clustering of Cox coefficients (a measure of association with survival) for individual genes, and for gene programs. This analysis has revealed unappreciated commonalities among cancers which may provide insights into cancer pathogenesis and rationales for co-opting treatments between cancers."
10.1101/030957,"The shape of leaves are dynamic, changing over evolutionary time between species, within a single plant producing different shaped leaves at successive nodes, during the development of a single leaf as it allometrically expands, and in response to the environment. Notably, strong correlations between the dissection and size of leaves with temperature and precipitation exist in both the paleorecord and extant populations. Yet, a morphometric model integrating evolutionary, developmental, and environmental effects on leaf shape is lacking. Here, we continue a morphometric analysis of >5,500 leaves representing 270 grapevines of multiple Vitis species between two growing seasons. Leaves are paired one-to-one, vine-to-vine accounting for developmental context, between growing seasons. Linear Discriminant Analysis reveals shape features that specifically define growing season, regardless of species or developmental context. The shape feature, a more pronounced distal sinus, is associated with the colder, drier growing season, consistent with patterns observed in the paleorecord. We discuss the implications of such plasticity in a long-lived woody perennial, such as grapevine, with respect to the evolution and functionality of plant morphology and changes in climate."
10.1101/031013,"Genotyping-by-sequencing (GBS) and related methods are based on high-throughput short-read sequencing of genomic complexity reductions followed by discovery of SNPs within sequence tags. This provides a powerful and economical approach to whole-genome genotyping, facilitating applications in genomics, diversity analysis, and molecular breeding. However, due to the complexity of analysing large data sets, applications of GBS may require substantial time, expertise and computational resources. Haplotag, the novel GBS software described here, is freely available and operates with minimal user-investment on widely-available computer platforms. Haplotag is unique in fulfilling the following set of criteria: (1) operates without a reference genome; (2) can be used in a polyploid species; (3) provides a discovery mode and a production mode; (4) discovers polymorphisms based on a model of tag-level haplotypes within sequenced tags; (5) reports SNPs as well as haplotype-based genotypes; (6) provides an intuitive visual \""passport\"" for each inferred locus. Haplotag is optimized for use in a self-pollinating plant species."
10.1101/030999,"Many disease-related genotype variations (GVs) reside in non-gene coding regions and the mechanisms of their association with diseases are largely unknown. A possible impact of GVs on disease formation is to alter the spatial organization of chromosome. However, the relationship between GVs and 3D genome structure has not been studied at the chromosome scale. The kilobase resolution of chromosomal structures measured by Hi-C have provided an unprecedented opportunity to tackle this problem. Here we proposed a network-based method to capture global properties of the chromosomal structure. We uncovered that genome organization is scale free and the genomic loci interacting with many other loci in space, termed as hubs, are critical for stabilizing local chromosomal structure. Importantly, we found that cancer-specific GVs target hubs to drastically alter the local chromosomal interactions. These analyses revealed the general principles of 3D genome organization and provided a new direction to pinpoint genotype variations in non-coding regions that are critical for disease formation."
10.1101/030973,"Myriapods are one of the dominant terrestrial arthropod groups including the diverse and familiar centipedes and millipedes. Although molecular evidence has shown that Myriapoda is monophyletic, its internal phylogeny remains contentious and understudied, especially when compared to those of Chelicerata and Hexapoda. Until now, efforts have focused on taxon sampling (e.g., by including a handful of genes in many species) or on maximizing matrix occupancy (e.g., by including hundreds or thousands of genes in just a few species), but a phylogeny maximizing sampling at both levels remains elusive. In this study, we analyzed forty Illumina transcriptomes representing three myriapod classes (Diplopoda, Chilopoda and Symphyla); twenty-five transcriptomes were newly sequenced to maximize representation at the ordinal level in Diplopoda and at the family level in Chilopoda. Eight supermatrices were constructed to explore the effect of several potential phylogenetic biases (e.g., rate of evolution, heterotachy) at three levels of mean gene occupancy per taxon (50%, 75% and 90%). Analyses based on maximum likelihood and Bayesian mixture models retrieved monophyly of each myriapod class, and resulted in two alternative phylogenetic positions for Symphyla, as sister group to Diplopoda + Chilopoda, or closer to Diplopoda, the latter hypothesis having been traditionally supported by morphology. Within centipedes, all orders were well supported, but two nodes remained in conflict in the different analyses despite dense taxon sampling at the family level, situating the order Scolopendromorpha as sister group to a morphologically-anomalous grouping of Lithobiomorpha + Geophilomorpha in a subset of analyses. Interestingly, this anomalous result was obtained for all analyses conducted with the most complete matrix (90% of occupancy), being at odds not only with the sparser but more gene-rich supermatrices (75% and 50% supermatrices) or with the matrices optimizing phylogenegic informativeness and the most conserved genes, but also with previous hypotheses based on morphology, development or other molecular data sets. We discuss the implications of these findings in the context of the ever more prevalent quest for completeness in phylogenomic studies. [Chilopoda; Diplopoda; Symphyla: gene tree; species tree; node calibration; missing data.]"
10.1101/030981,"BackgroundThe availability of whole-genome sequence data from key ancestors provides an exhaustive catalogue of polymorphic sites segregating within and across cattle breeds. Sequence variants from key ancestors can be imputed in animals that have been genotyped using medium- and high-density genotyping arrays. Association analysis with imputed sequences, particularly if applied to multiple traits simultaneously, is a very powerful approach to revealing candidate causal variants underlying complex phenotypes.\n\nResultsWe used whole-genome sequence data from 157 key ancestors of the German Fleckvieh population to impute 20 561 798 sequence variants in 10 363 animals that had (partly imputed) array-derived genotypes at 634 109 SNP. The imputed sequence data were enriched for rare variants. Association studies with imputed sequence variants were performed using seven correlated udder conformation traits as response variables. The calculation of an approximate multi-trait test statistic enabled us to detect twelve major QTL (P<2.97 x 10-9) controlling different aspects of mammary gland morphology. Imputed sequence variants were the most significantly associated at eleven QTL, whereas the top association signal at a QTL on BTA14 resulted from an array-derived variant. Seven QTL were associated with multiple phenotypes. Most QTL were located in non-coding regions of the genome in close neighborhood, however, to plausible candidate genes for mammary gland morphology (SP5, GC, NPFFR2, CRIM1, RXFP2, TBX5, RBM19, ADAM12).\n\nConclusionsAssociation analysis with imputed sequence variants allows QTL characterization at maximum resolution. Multi-trait approaches can reveal QTL that are not detected in single-trait association studies. Most QTL for udder conformation traits were located in non-coding elements of the genome suggesting regulatory mutations to be the major determinants of variation in mammary gland morphology in cattle."
10.1101/031005,"Type 1 interferons such as interferon-alpha (IFN) inhibit replication of Human immunodeficiency virus (HIV-1) by upregulating the expression of genes that interfere with specific steps in the viral life cycle. This pathway thus represents a potential target for immune-based therapies that can alter the dynamics of host-virus interactions to benefit the host. To obtain a deeper mechanistic understanding of how IFN impacts spreading HIV-1 infection, we modeled the interaction of HIV-1 with CD4 T cells and IFN as a dynamical system. This model was then tested using experimental data from a cell culture model of spreading HIV-1 infection. We found that a model in which IFN induces reversible cellular states that block both early and late stages of HIV-1 infection, combined with a saturating rate of conversion to these states, was able to successfully fit the experimental dataset. Sensitivity analysis showed that the potency of inhibition by IFN was particularly dependent on specific network parameters and rate constants. This model will be useful for designing new therapies targeting the IFN network in HIV-1-infected individuals, as well as potentially serving as a template for understanding the interaction of IFN with other viruses.\n\nAuthor SummaryInterferon-alpha (IFN) is a key component of the host response to HIV-1, but the details of how IFN regulates infection are still incompletely understood. To provide a deeper understanding of the dynamics of how IFN inhibits HIV-1, we simulated the interaction of IFN and HIV-1 as a computational model and compared this model to an experimental dataset. We identify a model structure that is able to fit many key features of the data. Furthermore, we use the model to predict optimal strategies for targeting the IFN pathway therapeutically. We anticipate that this model will be useful for further analysis of HIV-IFN interactions and will help to guide new therapeutic strategies."
10.1101/030866,"Integrons recombine gene arrays and favor the spread of antibiotic resistance. Their broader roles in bacterial adaptation remain mysterious, partly due to lack of computational tools. We made a program - IntegronFinder - to identify integrons with high accuracy and sensitivity. IntegronFinder is available as a standalone program and as a web application. It searches for attC sites using covariance models, for integron-integrases using HMM profiles, and for other features (promoters, attl site) using pattern matching. We searched for integrons, integron-integrases lacking attC sites, and clusters of attC sites lacking a neighboring integron-integrase in bacterial genomes. All these elements are especially frequent in genomes of intermediate size. They are missing in some key phyla, such as -Proteobacteria, which might reflect selection against cell lineages that acquire integrons. The similarity between attC sites is proportional to the number of cassettes in the integron, and is particularly low in clusters of attC sites lacking integron-integrases. The latter are unexpectedly abundant in genomes lacking integron-integrases or their remains, and have a large novel pool of cassettes lacking homologs in the databases. They might represent an evolutionary step between the acquisition of genes within integrons and their stabilization in the new genome."
