doi,created,title,journal,publisher,times_cited,article_is_oa,journal_is_oa,best_oa_location,best_oa_license
10.7326/m20-1223,2020-03-30,A Rush to Judgment? Rapid Reporting and Dissemination of Results and Its Consequences Regarding the Use of Hydroxychloroquine for COVID-19.,Annals of Internal Medicine,American College of Physicians,11,TRUE,FALSE,publisher,NA
10.1002/jmv.25781,2020-03-20,"The clinical characteristics of pneumonia patients coinfected with 2019 novel coronavirus and influenza virus in Wuhan, China",Journal of Medical Virology,Wiley,7,TRUE,FALSE,publisher,NA
10.1111/bju.15061,2020-03-31,COVID‐19 pandemic – is virtual urology clinic the answer to keeping the cancer pathway moving?,BJU International,Wiley,2,TRUE,FALSE,publisher,NA
10.31005/iajmh.v3i0.76,2020-03-30,The use of different models of physical exercises performed at home during the COVID-19 pandemic:,InterAmerican Journal of Medicine and Health,Sociedade Regional de Ensino e Saude LTDA,0,TRUE,FALSE,publisher,cc-by
10.1002/adaw.32674,2020-03-27,"NAATP members are still open, but organization is concerned",Alcoholism & Drug Abuse Weekly,Wiley,0,TRUE,FALSE,publisher,NA
10.1159/000507453,2020-04-02,A Study of Basic Needs and Psychological Wellbeing of Medical Workers in the Fever Clinic of a Tertiary General Hospital in Beijing during the COVID-19 Outbreak,Psychotherapy and Psychosomatics,Karger Publishers,1,TRUE,FALSE,repository,NA
10.1021/cen-09812-polcon2,2020-04-03,US government allows funding flexibility during coronavirus outbreak,C&EN Global Enterprise,American Chemical Society (ACS),0,FALSE,FALSE,NA,NA
10.1503/cmaj.200428,2020-03-17,Working together to contain and manage COVID-19,Canadian Medical Association Journal,Joule,1,TRUE,FALSE,publisher,NA
10.33960/ac_12.2020,2020-03-30,Coronavirus y el desafío para la gobernanza regional en América Latina,Annals of Combinatorics,Fundacion Carolina,0,TRUE,FALSE,publisher,NA
10.24875/bmhim.20000039,2020-03-19,COVID-19: The outbreak caused by a new coronavirus.,Boletín Médico del Hospital Infantil de México,"Publicidad Permanyer, SLU",0,TRUE,TRUE,publisher,NA
10.1136/bmj.m1228,2020-03-30,How can I cope with redeployment?,The BMJ,BMJ,0,TRUE,FALSE,publisher,NA
10.29333/ejgm/7867,2020-03-30,From First COVID-19 Case to Current Outbreak: A Vietnamese Report,Electronic Journal of General Medicine,Modestum,2,TRUE,TRUE,publisher,cc-by
10.1136/postgradmedj-2020-137742,2020-03-31,COVID-19 and non-communicable diseases,Postgraduate Medical Journal,NA,0,TRUE,FALSE,publisher,NA
10.1007/s11596-020-2176-2,2020-03-30,Clinical and Transmission Characteristics of Covid-19 — A Retrospective Study of 25 Cases from a Single Thoracic Surgery Department,Current Medical Science,Springer Nature,1,TRUE,FALSE,publisher,NA
10.1021/cen-09812-leadcon,2020-04-03,Protein mapping points to 69 potential COVID-19 treatments,C&EN Global Enterprise,American Chemical Society (ACS),0,FALSE,FALSE,NA,NA
10.7759/cureus.7473,2020-03-30,A Coronavirus Disease 2019 (COVID-19) Patient with Multifocal Pneumonia Treated with Hydroxychloroquine,Cureus,Cureus,0,TRUE,TRUE,publisher,cc-by
10.5812/archcid.102949,2020-03-30,The Role of Telemedicine to Control CoVID-19,Archives of Clinical Infectious Diseases,Kowsar Medical Institute,0,TRUE,TRUE,publisher,cc-by-nc
10.1002/mhw.32300,2020-03-27,New York MH groups launch campaign to help people stay connected,Mental Health Weekly,Wiley,0,TRUE,FALSE,publisher,NA
10.1093/cid/ciaa271,2020-03-12,Novel Coronavirus Pneumonia (COVID-19) Progression Course in 17 Discharged Patients: Comparison of Clinical and Thin-Section CT Features During Recovery,Clinical Infectious Diseases,Oxford University Press (OUP),0,TRUE,FALSE,publisher,NA
10.1056/nejmp2005638,2020-03-30,Feeding Low-Income Children during the Covid-19 Pandemic,New England Journal of Medicine,Massachusetts Medical Society,1,TRUE,FALSE,publisher,NA
10.1017/ice.2020.99,2020-03-30,Fast nosocomial spread of SARS-CoV2 in a French geriatric unit Lyon Study Group on Covid-19 infection.,Infection Control and Hospital Epidemiology,Cambridge University Press (CUP),1,TRUE,FALSE,publisher,NA
10.1007/s11604-020-00958-w,2020-03-30,Diagnostic performance of chest CT to differentiate COVID-19 pneumonia in non-high-epidemic area in Japan,Japanese Journal of Radiology,NA,1,TRUE,FALSE,publisher,NA
10.1503/cmaj.1095855,2020-03-30,What’s next now that the WHO has declared a COVID-19 pandemic?,Canadian Medical Association Journal,Joule,0,TRUE,FALSE,publisher,NA
10.1172/jci138493,2020-03-30,COVID-19 threatens health systems in sub-Saharan Africa: the eye of the crocodile,Journal of Clinical Investigation,American Society for Clinical Investigation,0,TRUE,FALSE,publisher,NA
10.1136/bmj.m1289,2020-03-30,"Covid-19: Trump extends physical distancing to 30 April, as cases climb in New York",The BMJ,BMJ,0,TRUE,FALSE,publisher,NA
10.1136/bmj.m1279,2020-03-30,Covid-19: how coronavirus will change the face of general practice forever,The BMJ,BMJ,1,TRUE,FALSE,publisher,NA
10.1017/cem.2020.353,2020-03-30,Just the Facts: Airway management during the COVID-19 pandemic.,Canadian Journal of Emergency Medicine,Cambridge University Press (CUP),1,TRUE,FALSE,publisher,NA
10.6008/cbpc2674-6484.2020.001.0001,2020-04-02,Covid-19: calamidade pública,Medicus,Escola Superior de Sustentabilidade,0,TRUE,TRUE,publisher,cc-by-nc-nd
10.3390/jcm9040944,2020-04-02,A Simulation on Potential Secondary Spread of Novel Coronavirus in an Exported Country Using a Stochastic Epidemic SEIR Model.,Journal of Clinical Medicine,MDPI,0,TRUE,TRUE,publisher,cc-by
10.1021/cen-09812-scicon2,2020-04-03,Material shortages hamper testing for novel coronavirus,C&EN Global Enterprise,American Chemical Society (ACS),0,FALSE,FALSE,NA,NA
10.1002/mhw.32297,2020-03-27,APA calls for telecommunications use to prevent virus spread,Mental Health Weekly,Wiley,0,TRUE,FALSE,publisher,NA
10.3126/nmj.v3i1.28256,2020-04-15,Statin Drug Therapy May Increase Covid-19 Infection,Nepalese Medical Journal,Nepal Journals Online (JOL),0,TRUE,TRUE,publisher,cc-by
10.1164/rccm.202003-0817le,2020-03-31,Covid-19 Does Not Lead to a “Typical” Acute Respiratory Distress Syndrome,American Journal of Respiratory and Critical Care Medicine,American Thoracic Society,7,TRUE,FALSE,publisher,NA
10.31005/iajmh.v3i0.77,2020-03-30,ELASTIC RESISTANCE TRAINING: Resistance Exercise Alternative in the Home Environment During Covid-19 Pandemic,InterAmerican Journal of Medicine and Health,Sociedade Regional de Ensino e Saude LTDA,0,TRUE,FALSE,publisher,cc-by
10.30886/estima.v18.867_esp,2020-03-30,Lesión por presión relacionada a un dispositivo médico en los profesionales de la salud en época de pandemia,ESTIMA Brazilian Journal of Enterostomal Therapy,SOBEST Associacao Brasileira de Estomaterapia,0,TRUE,TRUE,publisher,cc-by
10.1093/qjmed/hcaa110,2020-03-26,Mental health in the Covid-19 pandemic,QJM,Oxford University Press (OUP),1,TRUE,FALSE,publisher,NA
10.1111/dmcn.14526,2020-03-30,The human rights of children with disabilities during health emergencies: the challenge of COVID‐19,Developmental Medicine & Child Neurology,Wiley,1,TRUE,FALSE,publisher,NA
10.3390/jcm9040941,2020-04-02,Novel Coronavirus Infection (COVID-19) in Humans: A Scoping Review and Meta-Analysis.,Journal of Clinical Medicine,MDPI,5,TRUE,TRUE,publisher,cc-by
10.4269/ajtmh.20-0205,2020-03-31,Advanced Preparation Makes Research in Emergencies and Isolation Care Possible: The Case of Coronavirus Disease.,American Journal of Tropical Medicine and Hygiene,American Society of Tropical Medicine and Hygiene,1,TRUE,FALSE,publisher,cc-by
10.1599/mqop.2020.0330,2020-03-30,When Teaching Public Health Policy and Practice Becomes Reality: Lessons from the Covid-19 Crisis,Milbank Quarterly,Milbank Memorial Fund,0,FALSE,FALSE,NA,NA
10.1001/jama.2020.4984,2020-03-30,Optimizing the Trade-off Between Learning and Doing in a Pandemic,JAMA,American Medical Association (AMA),1,TRUE,FALSE,publisher,NA
10.1503/cmaj.75066,2020-03-30,"Transmission of coronavirus by nebulizer: a serious, underappreciated risk",Canadian Medical Association Journal,Joule,3,TRUE,FALSE,publisher,NA
10.1038/d41586-020-00938-0,2020-03-30,'We need to be alert': Scientists fear second coronavirus wave as China's lockdowns ease.,Nature,Springer Nature,4,FALSE,FALSE,NA,NA
10.33963/kp.15265,2020-03-30,Expert opinion of the Working Group on Echocardiography of the Polish Cardiac Society on performing echocardiographic examinations during COVID-19 pandemic.,Kardiologia Polska,Polskie Towarzystwo Kardiologiczne,0,TRUE,TRUE,publisher,NA
10.3390/ijerph17072318,2020-03-31,Healthcare Digitalization and Pay-For-Performance Incentives in Smart Hospital Project Financing,International Journal of Environmental Research and Public Health,MDPI,0,TRUE,TRUE,publisher,cc-by
10.1002/mhw.32296,2020-03-27,CCD urges government support to treat disability population,Mental Health Weekly,Wiley,0,TRUE,FALSE,publisher,NA
10.1002/mhw.32292,2020-03-27,"As ACA marks 10th anniversary, MH care even more critical during COVID‐19",Mental Health Weekly,Wiley,0,TRUE,FALSE,publisher,NA
10.1128/jcm.00590-20,2020-03-31,"Evaluation of saline, phosphate buffered saline and minimum essential medium as potential alternatives to viral transport media for SARS-CoV-2 testing.",Journal of Clinical Microbiology,NA,1,TRUE,FALSE,publisher,NA
10.1002/mhw.32294,2020-03-27,Health agency merger pending as Oklahoma Senate takes break,Mental Health Weekly,Wiley,0,FALSE,FALSE,NA,NA
10.2214/ajr.20.23078,2020-03-30,Timely Diagnosis and Treatment Shortens the Time to Resolution of Coronavirus Disease (COVID-19) Pneumonia and Lowers the Highest and Last CT Scores From Sequential Chest CT.,American Journal of Roentgenology,American Roentgen Ray Society,1,FALSE,FALSE,NA,NA
10.31584/jhsmr.2020733,2020-03-30,Uncommon Atypical Presentations of COVID-19: Important and Should Not be Under Recognized!,Journal of Health Science and Medical Research,Faculty of Medicine Prince of Songkla University,0,TRUE,TRUE,publisher,cc-by-nc-nd
10.11606/s1518-8787.2020054002461,2020-04-28,"Outbreak investigation in cargo ship in times of COVID-19 crisis, Port of Santos, Brazil",Revista de Saúde Pública,NA,0,TRUE,TRUE,publisher,cc-by
10.1021/cen-09812-scicon1,2020-04-03,Targeting a coronavirus protease,C&EN Global Enterprise,American Chemical Society (ACS),0,FALSE,FALSE,NA,NA
10.1002/adaw.32673,2020-03-27,Addiction telemedicine comes into its own with COVID‐19,Alcoholism & Drug Abuse Weekly,Wiley,0,TRUE,FALSE,publisher,NA
10.15690/vramn1324,2020-03-26,Obstetric and perinatal care units functioning during the COVID-19 pandemic,Annals of the Russian academy of medical sciences,Paediatrician Publishers LLC,0,TRUE,FALSE,publisher,cc-by
10.1002/jmv.25780,2020-03-20,Will COVID‐19 be a litmus test for post‐Ebola sub‐Saharan Africa?,Journal of Medical Virology,Wiley,0,TRUE,FALSE,publisher,NA
10.1002/mhw.32303,2020-03-27,In Case You Haven't Heard…,Mental Health Weekly,Wiley,0,TRUE,FALSE,publisher,NA
10.1056/nejmoa2004500,2020-03-30,Covid-19 in Critically Ill Patients in the Seattle Region — Case Series,New England Journal of Medicine,NA,42,TRUE,FALSE,publisher,NA
10.1017/dmp.2020.56,2020-03-30,A RANDOMIZED TRIAL OF INSTRUCTOR-LED TRAINING VERSUS VIDEO LESSON IN TRAINING HEALTH CARE PROVIDERS IN PROPER DONNING AND DOFFING OF PERSONAL PROTECTIVE EQUIPMENT.,Disaster Medicine and Public Health Preparedness,Cambridge University Press (CUP),0,TRUE,FALSE,publisher,cc-by
10.1002/jmv.25796,2020-03-30,"Caution should be exercised for the detection of SARS‐CoV‐2, especially in the elderly",Journal of Medical Virology,Wiley,0,TRUE,FALSE,publisher,NA
10.1021/acsnano.0c02624,2020-03-30,Diagnosing COVID-19: The Disease and Tools for Detection.,ACS Nano,American Chemical Society (ACS),3,TRUE,FALSE,publisher,NA
10.30886/estima.v18.867_in,2020-03-30,Medical Device-Related Pressure Injury in health care professionals in times of pandemic,ESTIMA Brazilian Journal of Enterostomal Therapy,SOBEST Associacao Brasileira de Estomaterapia,0,TRUE,TRUE,publisher,cc-by
10.7326/m20-0991,2020-03-30,SARS-CoV-2-Positive Sputum and Feces After Conversion of Pharyngeal Samples in Patients With COVID-19.,Annals of Internal Medicine,American College of Physicians,1,TRUE,FALSE,publisher,NA
10.1080/15384047.2020.1747775,2020-03-30,Rules for scientific progress while living with the COVID-19 Pandemic: from ‘benchside’ to ‘fireside.’,Cancer Biology & Therapy,Taylor & Francis,0,TRUE,FALSE,publisher,NA
10.1136/bmj.m1294,2020-03-30,Covid-19: Mercedes F1 to provide breathing aid as alternative to ventilator,The BMJ,BMJ,0,TRUE,FALSE,publisher,NA
10.33371/ijoc.v14i1.728,2020-03-30,Oncologists and COVID-19 in Indonesia: What can we learn and must do?,Indonesian Journal of Cancer,National Cancer Center Dharmais Cancer Hospital,0,TRUE,TRUE,publisher,cc-by-nc
10.1038/s41440-020-0433-1,2020-03-30,Antihypertensive treatment with ACEI/ARB of patients with COVID-19 complicated by hypertension,Hypertension Research,Springer Nature,3,TRUE,FALSE,publisher,NA
10.1021/cen-09812-feature1,2020-04-03,Tips for teaching in the time of the coronavirus,C&EN Global Enterprise,American Chemical Society (ACS),0,FALSE,FALSE,NA,NA
10.1021/cen-09812-buscon3,2020-04-03,3-D printing firms rise to coronavirus challenge,C&EN Global Enterprise,American Chemical Society (ACS),0,FALSE,FALSE,NA,NA
10.31005/iajmh.v3i0.74,2020-03-30,Atendimento odontológico em UTI’s na presença de COVID-19,InterAmerican Journal of Medicine and Health,Sociedade Regional de Ensino e Saude LTDA,0,TRUE,FALSE,publisher,cc-by
10.1128/jcm.00461-20,2020-03-31,Evaluation of Nucleocapsid and Spike Protein-based ELISAs for detecting antibodies against SARS-CoV-2.,Journal of Clinical Microbiology,NA,1,TRUE,FALSE,publisher,NA
10.1177/0890334420917661,2020-03-30,International Perspectives Concerning Donor Milk Banking During the SARS-CoV-2 (COVID-19) Pandemic.,Journal of Human Lactation,SAGE Publications,1,TRUE,FALSE,publisher,NA
10.1021/cen-09812-buscon5,2020-04-03,Emory drug licensed for COVID-19,C&EN Global Enterprise,American Chemical Society (ACS),0,FALSE,FALSE,NA,NA
10.3390/ijerph17072304,2020-03-31,Response to the COVID-19 Epidemic: The Chinese Experience and Implications for Other Countries,International Journal of Environmental Research and Public Health,MDPI,1,TRUE,TRUE,publisher,cc-by
10.1111/anae.15057,2020-03-30,Social media for rapid knowledge dissemination: early experience from the COVID‐19 pandemic,Anaesthesia,NA,3,TRUE,FALSE,publisher,NA
10.1002/mhw.32299,2020-03-27,CMS approves additional state Medicaid waivers,Mental Health Weekly,Wiley,0,TRUE,FALSE,publisher,NA
10.1038/s41586-020-2179-y,2020-03-30,Structural basis of receptor recognition by SARS-CoV-2,Nature,Springer Nature,31,TRUE,FALSE,publisher,cc-by
10.1017/ice.2020.98,2020-03-30,Unprecedented solutions for extraordinary times: Helping long-term care settings deal with the COVID-19 pandemic.,Infection Control and Hospital Epidemiology,Cambridge University Press (CUP),1,TRUE,FALSE,publisher,cc-by
10.1093/infdis/jiaa150,2020-03-28,Characteristics of peripheral lymphocyte subset alteration in COVID-19 pneumonia,The Journal of Infectious Diseases,Oxford University Press (OUP),5,TRUE,FALSE,publisher,NA
10.1017/dmp.2020.55,2020-03-30,Roadblocks to Infection Prevention Efforts in Healthcare SARS-CoV-2/COVID-19 Response.,Disaster Medicine and Public Health Preparedness,Cambridge University Press (CUP),0,TRUE,FALSE,publisher,cc-by
10.29015/cerem.874,2020-03-29,COVID-19 – reflections on the surprise of both an expected and unexpected event,The Central European Review of Economics and Management,WSB University in Wroclaw Publication Department,0,TRUE,TRUE,publisher,NA
10.30636/jbpa.31.147,2020-03-30,Using Behavioral Science to help fight the Coronavirus,Journal of Behavioral Public Administration,Center for Experimental and Behavioral Public Administration,2,TRUE,TRUE,publisher,cc-by
10.3390/vaccines8020153,2020-03-31,Progress and Prospects on Vaccine Development against SARS-CoV-2.,Vaccines,MDPI,2,TRUE,TRUE,publisher,cc-by
10.5617/jea.7856,2020-03-30,The Long Walk,Journal of Extreme Anthropology,University of Oslo Library,0,TRUE,TRUE,publisher,cc-by-nc-nd
10.1080/14787210.2020.1744275,2020-03-29,How could artificial intelligence aid in the fight against coronavirus?,Expert Review of Anti-infective Therapy,Taylor & Francis,0,TRUE,FALSE,publisher,NA
10.21673/anadoluklin.708151,2020-03-29,COVID-19 Enfeksiyonu ve Gebelik Üzerindeki Etkileri,Anadolu Kliniği Tıp Bilimleri Dergisi,Anadolu Klinigi Tip Bilimleri Dergisi,0,TRUE,TRUE,publisher,cc-by-nc
10.5812/archcid.102863,2020-03-29,A Brief Review on the Possible Role of Houseflies and Cockroaches in the Mechanical Transmission of Coronavirus Disease 2019 (COVID-19),Archives of Clinical Infectious Diseases,Kowsar Medical Institute,0,TRUE,TRUE,publisher,cc-by-nc
10.1093/jtm/taaa038,2020-03-12,High population densities catalyze the spread of COVID-19,Journal of Travel Medicine,Oxford University Press (OUP),2,TRUE,FALSE,publisher,cc-by-nc
10.1111/jdv.16411,2020-03-29,European Task Force on Atopic Dermatitis (ETFAD) statement on severe acute respiratory syndrome coronavirus 2 (SARS‐Cov‐2)‐infection and atopic dermatitis,Journal of the European Academy of Dermatology and Venereology,Wiley,1,TRUE,FALSE,publisher,NA
10.32388/z79et6,2020-03-29,"Review of ""Smoking, vaping and hospitalization for COVID-19""",Qeios,Qeios Ltd,1,TRUE,TRUE,publisher,NA
10.1111/jdv.16412,2020-03-29,Art of performing dermoscopy during the times of coronavirus disease (COVID‐19): Simple change in approach can save the day!,Journal of the European Academy of Dermatology and Venereology,Wiley,1,TRUE,FALSE,publisher,NA
10.1002/aet2.10449,2020-03-30,Rethinking Residency Conferences in the Era of COVID‐19,AEM Education and Training,Wiley,0,TRUE,FALSE,publisher,NA
10.1002/ddr.21666,2020-03-30,COVID‐19 treatment by repurposing drugs until the vaccine is in sight,Drug Development Research,Wiley,0,TRUE,FALSE,publisher,NA
10.35787/jimdc.v9i1.523,2020-03-30,COVID-19 Pandemic: Impact on Countries with Weak Health Systems,Journal of Islamabad Medical & Dental College,Islamabad Medical and Dental College,0,TRUE,TRUE,publisher,cc-by-nc
10.32388/z69o8a.10,2020-03-29,"Smoking, vaping and hospitalization for COVID-19",Qeios,Qeios Ltd,1,TRUE,TRUE,publisher,NA
10.1007/s00038-020-01362-x,2020-03-29,ASPHER statement on the novel coronavirus disease (COVID-19) outbreak emergency,International Journal of Public Health,Springer Nature,1,TRUE,FALSE,publisher,NA
10.1136/bmj.m1282,2020-03-29,Covid-19: Doctors are told not to perform CPR on patients in cardiac arrest,The BMJ,BMJ,4,TRUE,FALSE,publisher,NA
10.23936/pfr.v5i1.151,2020-04-02,Covid 19. Emergencia y emergentes: desafíos éticos de la investigación y atención desde los contextos del Sur,Práctica Familiar Rural,Saludesa,0,TRUE,TRUE,publisher,cc-by-sa
10.17532/jhsci.2019.907,2020-03-29,A Novel Cellular Automata Classifier for COVID-19 Prediction,Journal of Health Sciences,University of Sarajevo Faculty of Health Sciences,0,TRUE,TRUE,publisher,NA
10.24083/apjhm.v15i1.371,2020-03-30,Corona Virus (COVID – 19),Asia Pacific Journal of Health Management,Australasian College of Health Service Management,0,TRUE,FALSE,publisher,cc-by-nc
10.4000/revdh.8976,2020-03-31,Un colosse aux pieds d’argile. Les fondements juridiques fragiles de l’urgence sanitaire,Revue des droits de l’homme,OpenEdition,0,TRUE,FALSE,publisher,NA
10.1126/science.abb9384,2020-03-30,Can China return to normalcy while keeping the coronavirus in check?,Science,American Association for the Advancement of Science (AAAS),1,FALSE,FALSE,NA,NA
10.29333/ejgm/7863,2020-03-29,"Chloroquine and COVID-19: A Light at the End of the Tunnel, or is it Another Train?",Electronic Journal of General Medicine,Modestum,3,TRUE,TRUE,publisher,cc-by
10.5812/mejrh.102846,2020-03-29,The Importance of Mental Health Training for Psychologists in COVID-19 Outbreak,Middle East Journal of Rehabilitation and Health Studies,Kowsar Medical Institute,1,TRUE,TRUE,publisher,cc-by-nc
10.1126/science.abb9389,2020-03-30,Iran confronts coronavirus amid a ‘battle between science and conspiracy theories’,Science,American Association for the Advancement of Science (AAAS),0,FALSE,FALSE,NA,NA
10.1007/s00011-020-01342-0,2020-03-29,The correlation between viral clearance and biochemical outcomes of 94 COVID-19 infected discharged patients,Inflammation Research,Springer Nature,1,TRUE,FALSE,publisher,NA
10.5812/archcid.102848,2020-03-29,Assessment of Iranian Nurses’ Knowledge and Anxiety Toward COVID-19 During the Current Outbreak in Iran,Archives of Clinical Infectious Diseases,Kowsar Medical Institute,1,TRUE,TRUE,publisher,cc-by-nc
10.1111/aos.14438,2020-03-29,Precautionary measures needed for ophthalmologists during pandemic of the coronavirus disease 2019 (COVID‐19),Acta Ophthalmologica,Wiley,2,TRUE,FALSE,publisher,implied-oa
10.7189/jogh.10.010332,2020-04-04,Hypertonic saline nasal irrigation and gargling should be considered as a treatment option for COVID-19,Journal of Global Health,International Global Health Society,0,TRUE,TRUE,publisher,cc-by
10.17532/jhsci.2020.907,2020-03-29,A Novel Cellular Automata Classifier for COVID-19 Prediction,Journal of Health Sciences,University of Sarajevo Faculty of Health Sciences,0,TRUE,TRUE,publisher,NA
10.1007/s40618-020-01236-2,2020-03-28,Prevalence and impact of diabetes among people infected with SARS-CoV-2,Journal of Endocrinological Investigation,Springer Nature,5,TRUE,FALSE,publisher,NA
10.1016/j.ijid.2020.03.050,2020-03-28,Monitoring Transmissibility and Mortality of COVID-19 in Europe,International Journal of Infectious Diseases,NA,2,TRUE,TRUE,publisher,cc-by-nc-nd
10.17265/2328-2150/2020.03.004,2020-03-19,Theory about Treatments and Morbidity Prevention of Corona Virus Disease (Covid-19),Journal of Pharmacy and Pharmacology,David Publishing Company,0,TRUE,TRUE,publisher,cc-by-nc
10.1111/ijlh.13207,2020-03-28,Papa Giovanni XXIII Bergamo Hospital at the time of the COVID‐19 outbreak: letter from the warfront,International Journal of Laboratory Hematology,Wiley,1,TRUE,FALSE,publisher,NA
10.1136/vr.m1195,2020-03-27,Ensuring animal welfare during Covid-19 pandemic,Veterinary Record,BMJ,0,TRUE,FALSE,publisher,NA
10.1136/vr.m1236,2020-03-27,In other Covid-19 news,Veterinary Record,BMJ,0,TRUE,FALSE,publisher,NA
10.1093/cid/ciaa346,2020-03-26,Spotlight on Jails: COVID-19 Mitigation Policies Needed Now,Clinical Infectious Diseases,Oxford University Press (OUP),0,TRUE,FALSE,publisher,NA
10.7759/cureus.7452,2020-03-29,"Perspective from Ecuador, the Second Country with More Confirmed Cases of Coronavirus Disease 2019 in South America: A Review",Cureus,Cureus,0,TRUE,TRUE,publisher,cc-by
10.13175/swjpcc021-20,2020-03-28,Who should be leading healthcare for the COVID-19 pandemic?,Southwest Journal of Pulmonary and Critical Care,Southwest Journal of Pulmonary and Critical Care,0,TRUE,TRUE,publisher,NA
10.14218/jcth.2020.00018,2020-03-30,COVID-19 and Liver Dysfunction: Current Insights and Emergent Therapeutic Strategies,Journal of Clinical and Translational Hepatology,Xia & He Publishing,2,TRUE,TRUE,publisher,cc-by-nc
10.1007/s00134-020-06022-5,2020-03-28,Surviving Sepsis Campaign: guidelines on the management of critically ill adults with Coronavirus Disease 2019 (COVID-19),Intensive Care Medicine,Springer Nature,45,TRUE,FALSE,publisher,NA
10.1007/s11096-020-01017-0,2020-03-28,Providing pharmacy services during the coronavirus pandemic,International Journal of Clinical Pharmacy,Springer Nature,2,TRUE,FALSE,publisher,NA
10.23936/pfr.v5i1.149,2020-03-29,¿Enfrentar el COVID 19 o aprender de su embate?,Práctica Familiar Rural,Saludesa,0,TRUE,TRUE,publisher,cc-by-sa
10.1007/s11255-020-02451-9,2020-03-28,Chronic kidney disease is associated with severe coronavirus disease 2019 (COVID-19) infection,International Urology and Nephrology,Springer Nature,0,TRUE,FALSE,publisher,NA
10.1080/15325024.2020.1746072,2020-03-28,Longing for a Familiar Way of Going Forward,Journal of loss & trauma,Taylor & Francis,0,TRUE,FALSE,publisher,NA
10.26544/reeev6n12020-66-75,2020-03-28,Refletindo sobre a pandemia do Coronavírus COVID-19 no Brasil,Revista eletrônica Evidência & Enfermagem,Revista Eletronica Evidencia e Enfermagem,0,TRUE,FALSE,publisher,NA
10.5812/ircmj.102812,2020-03-28,The Crystallography of SARS-CoV-2 Suggests Its Deactivation,Iranian Red Crescent Medical Journal,Kowsar Medical Institute,0,TRUE,TRUE,publisher,cc-by-nc
10.1007/s00701-020-04305-w,2020-03-28,"Neurosurgery during the COVID-19 pandemic: update from Lombardy, northern Italy",Acta Neurochirurgica,Springer Nature,4,TRUE,FALSE,publisher,NA
10.1136/vr.m1193,2020-03-27,Possible method for the production of a Covid-19 vaccine,Veterinary Record,BMJ,0,TRUE,FALSE,publisher,NA
10.1111/febs.15303,2020-03-19,Is nicotine exposure linked to cardiopulmonary vulnerability to COVID‐19 in the general population?,The FEBS Journal,Wiley,1,TRUE,FALSE,publisher,implied-oa
10.22627/2072-8107-2020-19-1-5-6,2020-03-29,New Coronavirus COVID-19 (SARS-CoV-2),Children Infections,Journal of Childrens Infections,0,TRUE,TRUE,publisher,cc-by
10.2215/cjn.03540320,2020-03-28,On the Frontline of the COVID-19 Outbreak: Keeping Patients on Long-Term Dialysis Safe,Clinical Journal of the American Society of Nephrology,American Society of Nephrology (ASN),2,TRUE,FALSE,publisher,NA
10.25259/sni_124_2020,2020-03-28,COVID-19 Provides An Opportunity to Reassess How Frequent and How Extensive Elective Spine Surgery Should Be,Surgical Neurology International,Scientific Scholar,0,FALSE,FALSE,NA,NA
10.32388/z69o8a.9,2020-03-28,"Smoking, vaping and hospitalization for COVID-19",Qeios,Qeios Ltd,0,TRUE,TRUE,publisher,NA
10.1177/0846537120916419,2020-03-28,The Role of Emergency Radiology in COVID-19: From Preparedness to Diagnosis.,Canadian Association of Radiologists Journal,SAGE Publications,2,TRUE,FALSE,publisher,NA
10.1093/ecco-jcc/jjaa064,2020-03-27,COVID-19 outbreak and inflammatory bowel disease management: a questionnaire survey from realistic practice,Journal of Crohn's and Colitis,Oxford University Press (OUP),0,TRUE,FALSE,publisher,NA
10.1136/vr.m1194,2020-03-27,Can companion animals become infected with Covid-19?,Veterinary Record,BMJ,0,TRUE,FALSE,publisher,NA
10.1136/vr.m1234,2020-03-27,Looking after yourself and others,Veterinary Record,BMJ,0,TRUE,FALSE,publisher,NA
10.1136/vr.m1231,2020-03-27,Telemedicine services thrive during Covid-19,Veterinary Record,BMJ,0,TRUE,FALSE,publisher,NA
10.4014/jmb.1910.10055,2020-03-30,Middle East Respiratory Syndrome-Coronavirus Infection into Established hDPP4-Transgenic Mice Accelerates Lung Damage Via Activation of the Pro-Inflammatory Response and Pulmonary Fibrosis,Journal of Microbiology and Biotechnology,Korean Society for Microbiology and Biotechnology,0,FALSE,FALSE,NA,NA
10.4014/jmb.2003.03011,2020-03-30,"Current Status of Epidemiology, Diagnosis, Therapeutics, and Vaccines for Novel Coronavirus Disease 2019 (COVID-19)",Journal of Microbiology and Biotechnology,Korean Society for Microbiology and Biotechnology,2,FALSE,FALSE,NA,NA
10.29333/ejgm/7861,2020-03-28,A Mathematical Modelling Approach in the Spread of the Novel 2019 Coronavirus SARS-CoV-2 (COVID-19) Pandemic,Electronic Journal of General Medicine,Modestum,4,TRUE,TRUE,publisher,cc-by
10.1002/aet2.10450,2020-03-28,In Crisis: Medical Students in the COVID‐19 Pandemic,AEM Education and Training,Wiley,0,TRUE,FALSE,publisher,NA
10.5811/cpcem.2020.3.47349,2020-04-03,A Case of COVID-19 Pneumonia in a Young Male with Full Body Rash as a Presenting Symptom,Clinical Practice and Cases in Emergency Medicine,Western Journal of Emergency Medicine,0,TRUE,TRUE,publisher,cc-by
