source,doi,posted_date,covid_preprint,score,tweets,blogs,news,wikipedia
bioRxiv,10.1101/2020.03.19.979104,2020-03-20,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.19.999441,2020-03-20,FALSE,15.1,27,0,0,0
bioRxiv,10.1101/2020.03.19.998880,2020-03-20,FALSE,8.4,15,0,0,0
medRxiv,10.1101/2020.03.22.20034041,2020-03-24,TRUE,62.3,67,0,2,0
bioRxiv,10.1101/2020.03.19.999276,2020-03-20,FALSE,0.75,2,0,0,0
bioRxiv,10.1101/2020.03.20.999938,2020-03-20,FALSE,5.05,10,0,0,0
bioRxiv,10.1101/2020.03.20.000059,2020-03-20,FALSE,1.75,4,0,0,0
bioRxiv,10.1101/2020.03.19.999078,2020-03-20,FALSE,3.85,9,0,0,0
medRxiv,10.1101/2020.03.21.20037051,2020-03-24,TRUE,15.8,12,0,1,0
bioRxiv,10.1101/2020.03.20.999573,2020-03-20,FALSE,0.75,3,0,0,0
medRxiv,10.1101/2020.03.22.20034504,2020-03-24,TRUE,6.05,11,0,0,0
bioRxiv,10.1101/2020.03.20.999680,2020-03-20,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.18.997460,2020-03-20,FALSE,2.85,5,0,0,0
bioRxiv,10.1101/2020.03.19.999615,2020-03-20,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.19.999185,2020-03-20,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.19.999664,2020-03-20,FALSE,5.3,7,0,0,0
bioRxiv,10.1101/2020.03.19.999144,2020-03-20,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.03.14.992156,2020-03-20,TRUE,42.95,68,0,1,0
bioRxiv,10.1101/2020.03.19.979393,2020-03-20,FALSE,6.55,12,0,0,0
bioRxiv,10.1101/2020.03.18.997924,2020-03-20,FALSE,2.75,7,0,0,0
bioRxiv,10.1101/2020.03.20.000299,2020-03-20,FALSE,15.65,29,0,0,0
bioRxiv,10.1101/2020.03.09.980334,2020-03-11,FALSE,15.85,30,0,0,0
bioRxiv,10.1101/2020.02.10.937433,2020-02-10,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.13.905448,2020-01-14,FALSE,13.2,32,0,0,0
bioRxiv,10.1101/2020.02.28.970285,2020-02-28,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.19.999011,2020-03-20,FALSE,1.25,4,0,0,0
bioRxiv,10.1101/2020.03.19.998807,2020-03-20,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.19.998906,2020-03-20,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.20.999771,2020-03-20,FALSE,6.4,10,0,0,0
bioRxiv,10.1101/2020.03.19.998898,2020-03-20,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.18.997874,2020-03-20,FALSE,2.35,4,0,0,0
medRxiv,10.1101/2020.02.14.20023036,2020-02-17,TRUE,49.676,27,2,2,0
medRxiv,10.1101/2020.02.08.20021162,2020-02-11,TRUE,464.462,68,1,52,0
medRxiv,10.1101/2020.02.17.20023747,2020-02-20,TRUE,25,37,0,0,0
medRxiv,10.1101/2020.02.06.20020941,2020-02-09,TRUE,20.25,31,0,0,0
medRxiv,10.1101/2020.02.21.20026070,2020-02-23,TRUE,2715.0499999999,4944,0,0,0
bioRxiv,10.1101/2020.01.20.912378,2020-01-20,FALSE,1.6,4,0,0,0
bioRxiv,10.1101/2020.03.17.995134,2020-03-17,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.23.003186,2020-03-25,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.01.23.917351,2020-01-24,TRUE,178.334,183,2,6,0
medRxiv,10.1101/2020.02.08.20021253,2020-02-11,TRUE,21.4,12,0,1,0
bioRxiv,10.1101/2020.01.23.916726,2020-01-25,TRUE,43.83,45,1,1,0
medRxiv,10.1101/2020.02.12.20022418,2020-02-13,TRUE,2024.25,2280,2,10,0
bioRxiv,10.1101/2020.03.09.984856,2020-03-11,TRUE,12.25,19,0,0,0
bioRxiv,10.1101/2020.01.10.902197,2020-01-11,FALSE,6.65,12,0,0,0
bioRxiv,10.1101/2020.03.04.975094,2020-03-05,FALSE,1.85,4,0,0,0
bioRxiv,10.1101/2020.03.16.994244,2020-03-18,FALSE,4.45,8,0,0,0
bioRxiv,10.1101/2020.03.18.997627,2020-03-20,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.19.998641,2020-03-20,FALSE,19.3,34,0,0,0
bioRxiv,10.1101/2020.03.18.998088,2020-03-20,FALSE,1.75,4,0,0,0
bioRxiv,10.1101/2020.03.19.998468,2020-03-20,FALSE,1.6,4,0,0,0
bioRxiv,10.1101/2020.03.18.997403,2020-03-20,FALSE,11.95,22,0,0,0
bioRxiv,10.1101/2020.03.19.999433,2020-03-20,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.18.997346,2020-03-20,FALSE,89.55,159,0,0,0
bioRxiv,10.1101/2020.03.17.994954,2020-03-19,FALSE,10.284,7,1,0,0
bioRxiv,10.1101/2020.03.19.996645,2020-03-20,FALSE,7.75,14,0,0,0
bioRxiv,10.1101/2020.03.20.999912,2020-03-20,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.19.999581,2020-03-20,FALSE,8.5,13,0,0,0
bioRxiv,10.1101/2020.01.30.927871,2020-01-31,TRUE,14231.934000002,17834,14,80,0
bioRxiv,10.1101/2020.01.22.914994,2020-01-23,FALSE,22.1,39,0,0,0
bioRxiv,10.1101/2020.03.18.997015,2020-03-18,FALSE,0.75,3,0,0,0
medRxiv,10.1101/2020.03.02.20030189,2020-03-03,TRUE,919.53000000001,1245,1,15,0
bioRxiv,10.1101/2020.02.19.955484,2020-02-21,TRUE,44.75,47,0,1,0
medRxiv,10.1101/2020.02.04.20020438,2020-02-05,TRUE,0.75,2,0,0,0
medRxiv,10.1101/2020.01.30.20019844,2020-02-02,TRUE,606.31,477,2,31,0
medRxiv,10.1101/2020.02.14.20023127,2020-02-17,TRUE,177.628,123,2,9,0
medRxiv,10.1101/2020.02.04.20020339,2020-02-05,TRUE,6.4,12,0,0,0
bioRxiv,10.1101/2020.03.04.975706,2020-03-05,FALSE,8.75,12,0,0,0
bioRxiv,10.1101/2020.02.18.952705,2020-02-19,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.02.28.970343,2020-03-02,TRUE,4.1,7,0,0,0
bioRxiv,10.1101/2020.03.17.987362,2020-03-21,FALSE,1.75,5,0,0,0
bioRxiv,10.1101/2020.03.13.989152,2020-03-14,FALSE,8.9,19,0,0,0
bioRxiv,10.1101/2020.03.04.976837,2020-03-05,FALSE,13.684,16,1,0,0
bioRxiv,10.1101/2020.03.09.983478,2020-03-09,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.17.995670,2020-03-18,FALSE,9.9,17,0,0,0
bioRxiv,10.1101/2020.03.17.995506,2020-03-19,FALSE,12.134,9,1,0,0
bioRxiv,10.1101/2020.03.17.995944,2020-03-19,FALSE,79.5,139,0,0,0
bioRxiv,10.1101/2020.03.18.994079,2020-03-20,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.17.995720,2020-03-18,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.17.996207,2020-03-20,FALSE,1.5,3,0,0,0
bioRxiv,10.1101/2020.03.18.996397,2020-03-21,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.18.996108,2020-03-20,FALSE,24.3,48,0,0,0
bioRxiv,10.1101/2020.03.18.996421,2020-03-20,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.18.996447,2020-03-20,FALSE,29,49,0,0,0
bioRxiv,10.1101/2020.03.18.997320,2020-03-20,FALSE,2.25,5,0,0,0
bioRxiv,10.1101/2020.03.18.997700,2020-03-20,FALSE,23.1,36,0,0,0
bioRxiv,10.1101/2020.03.18.997080,2020-03-20,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.03.18.997734,2020-03-20,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.18.997981,2020-03-20,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.18.998104,2020-03-22,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.18.997833,2020-03-20,FALSE,11.8,18,0,0,0
bioRxiv,10.1101/2020.03.18.998112,2020-03-20,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.19.998260,2020-03-20,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.19.998419,2020-03-20,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.19.998351,2020-03-20,FALSE,10,15,0,0,0
bioRxiv,10.1101/2020.03.19.998591,2020-03-20,FALSE,1.85,4,0,0,0
bioRxiv,10.1101/2020.03.19.998849,2020-03-20,FALSE,4.45,9,0,0,0
bioRxiv,10.1101/2020.03.19.998724,2020-03-21,TRUE,40.35,44,0,2,0
bioRxiv,10.1101/2020.03.19.998716,2020-03-20,FALSE,19.384,21,1,0,0
bioRxiv,10.1101/2020.03.19.999086,2020-03-20,FALSE,3.45,6,0,0,0
bioRxiv,10.1101/2020.03.19.998534,2020-03-20,FALSE,7.35,13,0,0,0
bioRxiv,10.1101/2020.03.19.998930,2020-03-20,FALSE,32.334,41,1,0,0
bioRxiv,10.1101/2020.03.19.999110,2020-03-20,FALSE,15.1,22,0,0,0
bioRxiv,10.1101/2020.03.19.999342,2020-03-20,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.03.19.999235,2020-03-20,FALSE,16.95,31,0,0,0
bioRxiv,10.1101/2020.03.19.999300,2020-03-20,FALSE,10.284,4,1,0,0
bioRxiv,10.1101/2020.03.19.999169,2020-03-20,FALSE,12.1,21,0,0,0
bioRxiv,10.1101/2020.03.19.999482,2020-03-20,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.20.000166,2020-03-21,FALSE,7.6,14,0,0,0
bioRxiv,10.1101/2020.03.20.000174,2020-03-20,FALSE,2.75,6,0,0,0
bioRxiv,10.1101/2020.03.20.000505,2020-03-20,FALSE,103.4,168,0,0,0
bioRxiv,10.1101/2020.03.20.000372,2020-03-22,FALSE,10.85,17,0,0,0
bioRxiv,10.1101/2020.03.20.999029,2020-03-21,TRUE,23.45,39,0,0,0
bioRxiv,10.1101/2020.03.20.984476,2020-03-21,FALSE,0.75,2,0,0,0
bioRxiv,10.1101/2020.03.20.998294,2020-03-22,FALSE,3.1,8,0,0,0
bioRxiv,10.1101/2020.03.21.001560,2020-03-21,FALSE,2.7,6,0,0,0
bioRxiv,10.1101/2020.03.20.999979,2020-03-22,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.21.000323,2020-03-22,FALSE,4.45,7,0,0,0
bioRxiv,10.1101/2020.03.20.999904,2020-03-20,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.25.20041475,2020-03-25,TRUE,676.30000000001,838,0,4,0
bioRxiv,10.1101/2020.02.25.965194,2020-02-26,FALSE,25.6,35,0,0,0
bioRxiv,10.1101/2020.03.25.004101,2020-03-25,FALSE,3,5,0,0,0
bioRxiv,10.1101/2020.03.23.000356,2020-03-23,FALSE,24.434,29,1,0,0
bioRxiv,10.1101/2020.02.10.942748,2020-02-18,TRUE,12.5,20,0,0,0
bioRxiv,10.1101/2020.03.06.980508,2020-03-06,FALSE,2.6,6,0,0,0
bioRxiv,10.1101/2020.03.20.000471,2020-03-23,FALSE,2.35,7,0,0,0
bioRxiv,10.1101/2020.03.20.997551,2020-03-23,FALSE,2.6,5,0,0,0
bioRxiv,10.1101/2020.03.20.997783,2020-03-23,FALSE,27.034,33,1,0,0
bioRxiv,10.1101/2020.03.23.003913,2020-03-24,FALSE,29.45,48,0,0,0
bioRxiv,10.1101/2020.03.22.002113,2020-03-23,FALSE,1.75,4,0,0,0
bioRxiv,10.1101/2020.03.20.000828,2020-03-23,FALSE,1.85,4,0,0,0
medRxiv,10.1101/2020.03.18.20038612,2020-03-20,TRUE,6.1,9,0,0,0
medRxiv,10.1101/2020.03.19.20039008,2020-03-23,TRUE,29.15,44,0,0,0
bioRxiv,10.1101/2020.03.20.000455,2020-03-22,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.01.15.907550,2020-01-15,FALSE,11.284,6,1,0,0
bioRxiv,10.1101/2020.03.20.000737,2020-03-23,FALSE,14.45,27,0,0,0
bioRxiv,10.1101/2020.03.20.000646,2020-03-23,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.03.21.000695,2020-03-23,FALSE,1,4,0,0,0
medRxiv,10.1101/2020.03.25.20043711,2020-03-25,TRUE,8.15,15,0,0,0
bioRxiv,10.1101/2020.03.19.994459,2020-03-20,FALSE,7.4,14,0,0,0
medRxiv,10.1101/2020.03.05.20031773,2020-03-08,TRUE,389.604,361,7,10,0
bioRxiv,10.1101/2020.02.05.936013,2020-02-13,TRUE,26.05,29,0,1,0
bioRxiv,10.1101/2020.01.31.929547,2020-02-02,TRUE,160.73,151,1,6,0
bioRxiv,10.1101/2020.01.27.921627,2020-01-28,TRUE,194.65,238,0,3,0
medRxiv,10.1101/2020.02.24.20027201,2020-02-25,TRUE,212.66,126,2,16,0
bioRxiv,10.1101/2020.03.17.995795,2020-03-20,TRUE,6,6,0,0,1
bioRxiv,10.1101/2020.03.12.989186,2020-03-14,TRUE,1.35,3,0,0,0
bioRxiv,10.1101/2020.03.11.987016,2020-03-12,TRUE,230.78,285,1,0,0
bioRxiv,10.1101/2020.01.07.897934,2020-01-08,FALSE,2.35,6,0,0,0
bioRxiv,10.1101/2020.03.18.996454,2020-03-18,FALSE,3.25,8,0,0,0
bioRxiv,10.1101/2020.03.18.997585,2020-03-20,TRUE,5.75,7,0,0,0
bioRxiv,10.1101/2020.03.13.990119,2020-03-13,FALSE,11.15,20,0,0,0
bioRxiv,10.1101/2020.03.20.997510,2020-03-23,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.19.998401,2020-03-21,FALSE,6.4,11,0,0,0
bioRxiv,10.1101/2020.03.19.996991,2020-03-21,FALSE,3.85,9,0,0,0
bioRxiv,10.1101/2020.03.19.998658,2020-03-21,FALSE,2.35,4,0,0,0
bioRxiv,10.1101/2020.03.20.998443,2020-03-21,FALSE,10.05,17,0,0,0
bioRxiv,10.1101/2020.03.20.000273,2020-03-20,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.19.998542,2020-03-21,FALSE,5.2,9,0,0,0
bioRxiv,10.1101/2020.03.20.999722,2020-03-21,FALSE,1,1,0,0,0
bioRxiv,10.1101/2020.03.19.997999,2020-03-20,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.20.000752,2020-03-24,FALSE,5.55,10,0,0,0
bioRxiv,10.1101/2020.03.21.000042,2020-03-23,FALSE,14.3,23,0,0,0
bioRxiv,10.1101/2020.03.19.998229,2020-03-21,FALSE,8.4,15,0,0,0
bioRxiv,10.1101/2020.03.20.000943,2020-03-21,FALSE,7.95,16,0,0,0
bioRxiv,10.1101/2020.03.19.999250,2020-03-20,FALSE,2,4,0,0,0
bioRxiv,10.1101/2020.02.18.954628,2020-02-20,TRUE,233.94,341,3,5,0
bioRxiv,10.1101/2020.03.21.000398,2020-03-23,FALSE,3.95,11,0,0,0
bioRxiv,10.1101/2020.03.20.000968,2020-03-21,FALSE,8.95,17,0,0,0
medRxiv,10.1101/2020.03.23.20034058,2020-03-26,TRUE,1.75,4,0,0,0
medRxiv,10.1101/2020.03.25.20043828,2020-03-26,TRUE,177.58,186,1,5,0
medRxiv,10.1101/2020.03.23.20033878,2020-03-26,FALSE,1.95,3,0,0,0
medRxiv,10.1101/2020.03.24.20042705,2020-03-26,TRUE,150.4,186,0,1,0
medRxiv,10.1101/2020.03.24.20042317,2020-03-26,TRUE,1.5,3,0,0,0
medRxiv,10.1101/2020.03.25.20036970,2020-03-26,FALSE,1.5,4,0,0,0
medRxiv,10.1101/2020.03.24.20036558,2020-03-26,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.21.001388,2020-03-24,FALSE,8.434,5,1,0,0
medRxiv,10.1101/2020.03.24.20038828,2020-03-26,TRUE,5.55,9,0,0,0
medRxiv,10.1101/2020.03.24.20042648,2020-03-26,FALSE,12.3,19,0,0,0
medRxiv,10.1101/2020.03.24.20042747,2020-03-26,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.24.20042424,2020-03-26,TRUE,1.5,3,0,0,0
medRxiv,10.1101/2020.03.19.20039248,2020-03-26,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.24.20042606,2020-03-26,TRUE,210.752,281,1,0,0
medRxiv,10.1101/2020.03.21.20037127,2020-03-26,TRUE,2.85,6,0,0,0
medRxiv,10.1101/2020.03.24.20042283,2020-03-26,TRUE,1.5,3,0,0,0
medRxiv,10.1101/2020.03.24.20037358,2020-03-26,FALSE,9.65,16,0,0,0
medRxiv,10.1101/2020.03.24.20042408,2020-03-26,TRUE,2.1,6,0,0,0
medRxiv,10.1101/2020.03.24.20042762,2020-03-26,TRUE,2.85,5,0,0,0
medRxiv,10.1101/2020.03.24.20042556,2020-03-26,TRUE,2.6,5,0,0,0
medRxiv,10.1101/2020.03.24.20042358,2020-03-26,TRUE,1.35,3,0,0,0
medRxiv,10.1101/2020.03.24.20042655,2020-03-26,TRUE,23.35,34,0,0,0
medRxiv,10.1101/2020.03.24.20042432,2020-03-26,TRUE,2.6,4,0,0,0
medRxiv,10.1101/2020.03.22.20040600,2020-03-26,TRUE,75,87,0,2,0
medRxiv,10.1101/2020.03.24.20042226,2020-03-26,FALSE,1.25,2,0,0,0
medRxiv,10.1101/2020.03.24.20042218,2020-03-26,TRUE,6.5,10,0,0,0
medRxiv,10.1101/2020.03.24.20042903,2020-03-26,TRUE,13.85,23,0,0,0
medRxiv,10.1101/2020.03.23.20041400,2020-03-26,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.12.20027185,2020-03-17,TRUE,3,6,0,0,0
medRxiv,10.1101/2020.03.19.20027078,2020-03-23,TRUE,24.1,22,0,1,0
bioRxiv,10.1101/2020.03.23.003194,2020-03-23,FALSE,2.25,5,0,0,0
medRxiv,10.1101/2020.03.19.20039131,2020-03-23,TRUE,25.9,23,0,1,0
bioRxiv,10.1101/2020.03.20.000331,2020-03-22,FALSE,11.9,21,0,0,0
bioRxiv,10.1101/2020.03.20.000539,2020-03-22,FALSE,6.45,12,0,0,0
bioRxiv,10.1101/2020.01.01.892596,2020-01-02,FALSE,2,3,0,0,0
bioRxiv,10.1101/2020.01.15.908111,2020-01-18,FALSE,65.432,87,3,0,0
bioRxiv,10.1101/2020.02.04.933697,2020-02-04,FALSE,2.95,6,0,0,0
bioRxiv,10.1101/2020.03.04.925818,2020-03-08,FALSE,30.9,59,0,0,0
bioRxiv,10.1101/2020.03.10.986422,2020-03-11,FALSE,1.35,3,0,0,0
bioRxiv,10.1101/2020.03.20.000265,2020-03-20,FALSE,2.5,7,0,0,0
bioRxiv,10.1101/2020.03.20.000240,2020-03-22,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.20.000091,2020-03-20,FALSE,7.55,13,0,0,0
bioRxiv,10.1101/2020.03.20.000307,2020-03-20,FALSE,1.25,4,0,0,0
bioRxiv,10.1101/2020.03.19.998393,2020-03-20,FALSE,2.75,6,0,0,0
bioRxiv,10.1101/2020.01.10.902239,2020-01-11,FALSE,10.25,22,0,0,0
bioRxiv,10.1101/2020.02.08.939553,2020-02-12,TRUE,17.85,12,0,1,0
bioRxiv,10.1101/2020.03.20.000364,2020-03-20,FALSE,11.95,19,0,0,0
bioRxiv,10.1101/2020.03.23.003343,2020-03-23,FALSE,2.45,5,0,0,0
bioRxiv,10.1101/2020.03.22.002261,2020-03-23,FALSE,12.45,20,0,0,0
bioRxiv,10.1101/2020.03.20.998997,2020-03-23,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.22.001966,2020-03-23,FALSE,6.95,8,0,0,0
bioRxiv,10.1101/2020.03.20.000604,2020-03-22,FALSE,10.2,16,0,0,0
bioRxiv,10.1101/2020.03.22.002774,2020-03-24,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.23.003319,2020-03-23,FALSE,2.5,7,0,0,0
bioRxiv,10.1101/2020.03.23.000851,2020-03-23,FALSE,1.6,3,0,0,0
bioRxiv,10.1101/2020.03.20.000521,2020-03-22,FALSE,4,11,0,0,0
bioRxiv,10.1101/2020.03.20.000745,2020-03-23,FALSE,6.2,11,0,0,0
bioRxiv,10.1101/2020.03.22.002162,2020-03-23,FALSE,2.75,5,0,0,0
bioRxiv,10.1101/2020.02.20.940205,2020-02-23,FALSE,2.6,7,0,0,0
bioRxiv,10.1101/2020.03.23.003228,2020-03-23,FALSE,2,7,0,0,0
bioRxiv,10.1101/2020.03.18.998013,2020-03-20,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.20.000315,2020-03-20,FALSE,1.25,4,0,0,0
bioRxiv,10.1101/2020.03.23.003236,2020-03-23,FALSE,2.6,7,0,0,0
bioRxiv,10.1101/2020.03.22.002196,2020-03-23,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.21.999862,2020-03-21,FALSE,28.1,47,0,0,0
bioRxiv,10.1101/2020.03.20.999326,2020-03-22,FALSE,2.75,4,0,0,0
bioRxiv,10.1101/2020.03.23.004424,2020-03-23,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.02.26.947911,2020-02-28,FALSE,12.7,21,0,0,0
bioRxiv,10.1101/2020.03.21.001495,2020-03-24,FALSE,3.2,8,0,0,0
bioRxiv,10.1101/2020.02.23.958454,2020-02-25,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.12.988865,2020-03-14,TRUE,177.9,303,0,0,0
bioRxiv,10.1101/2020.03.10.986513,2020-03-12,FALSE,2.1,5,0,0,0
bioRxiv,10.1101/2020.03.22.002204,2020-03-24,TRUE,132.42,175,2,1,0
bioRxiv,10.1101/2020.03.22.002618,2020-03-23,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.23.003855,2020-03-23,FALSE,3.25,9,0,0,0
bioRxiv,10.1101/2020.03.20.000075,2020-03-22,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.20.997189,2020-03-22,FALSE,2.1,3,0,0,0
bioRxiv,10.1101/2020.03.22.998377,2020-03-24,FALSE,3.35,6,0,0,0
medRxiv,10.1101/2020.03.15.20036350,2020-03-18,TRUE,14.55,25,0,0,0
medRxiv,10.1101/2020.03.25.20043893,2020-03-27,TRUE,3.6,6,0,0,0
medRxiv,10.1101/2020.03.25.20043877,2020-03-27,TRUE,2,4,0,0,0
medRxiv,10.1101/2020.03.23.20039842,2020-03-27,TRUE,23.85,20,1,0,0
medRxiv,10.1101/2020.03.25.20039230,2020-03-27,FALSE,4.3,8,0,0,0
medRxiv,10.1101/2020.03.24.20036285,2020-03-27,TRUE,25.9,40,0,0,0
bioRxiv,10.1101/2020.01.03.893578,2020-01-03,FALSE,6.2,11,0,0,0
medRxiv,10.1101/2020.03.20.20039495,2020-03-27,TRUE,75,118,0,0,0
bioRxiv,10.1101/2020.03.20.000950,2020-03-23,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.21.001826,2020-03-23,FALSE,36.68,58,1,0,0
bioRxiv,10.1101/2020.03.23.003285,2020-03-23,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.20.000224,2020-03-22,FALSE,14.15,24,0,0,0
bioRxiv,10.1101/2020.03.21.002006,2020-03-24,FALSE,3.55,6,0,0,0
bioRxiv,10.1101/2020.03.23.003574,2020-03-24,FALSE,16.8,27,0,0,0
medRxiv,10.1101/2020.03.20.20039586,2020-03-27,TRUE,289.45,415,0,1,0
medRxiv,10.1101/2020.03.25.20043570,2020-03-27,TRUE,2.85,5,0,0,0
medRxiv,10.1101/2020.03.25.20043679,2020-03-27,TRUE,648.60000000001,1063,0,0,0
medRxiv,10.1101/2020.03.25.20043539,2020-03-27,TRUE,2.5,5,0,0,0
medRxiv,10.1101/2020.03.22.20039933,2020-03-27,TRUE,85.4,120,0,0,0
medRxiv,10.1101/2020.03.25.20043745,2020-03-27,TRUE,115.95,126,1,1,0
bioRxiv,10.1101/2020.03.21.001644,2020-03-24,FALSE,3.6,6,0,0,0
medRxiv,10.1101/2020.03.25.20038398,2020-03-27,FALSE,3.45,6,0,0,0
bioRxiv,10.1101/2020.03.21.001321,2020-03-23,FALSE,1.75,4,0,0,0
bioRxiv,10.1101/2020.03.24.004655,2020-03-24,TRUE,180.5,246,0,3,0
bioRxiv,10.1101/2020.03.23.004275,2020-03-24,FALSE,5.15,8,0,0,0
bioRxiv,10.1101/2020.03.21.001925,2020-03-24,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.06.895797,2020-01-07,FALSE,6.1,11,0,0,0
bioRxiv,10.1101/2020.01.29.925354,2020-01-30,TRUE,6.1,13,0,0,0
bioRxiv,10.1101/2020.03.18.979971,2020-03-19,FALSE,1.75,4,0,0,0
bioRxiv,10.1101/2020.03.10.984963,2020-03-11,FALSE,11.18,9,1,0,0
bioRxiv,10.1101/2020.03.23.003038,2020-03-24,FALSE,6.15,10,0,0,0
bioRxiv,10.1101/2020.03.24.000620,2020-03-24,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.23.998237,2020-03-24,FALSE,3.6,7,0,0,0
bioRxiv,10.1101/2020.03.20.000638,2020-03-23,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.23.003392,2020-03-23,FALSE,0.75,3,0,0,0
medRxiv,10.1101/2020.03.21.20040261,2020-03-27,TRUE,90.43,38,1,7,0
medRxiv,10.1101/2020.03.25.20043158,2020-03-27,FALSE,8.3,13,0,0,0
medRxiv,10.1101/2020.03.22.20040071,2020-03-27,TRUE,252.85,258,0,6,0
bioRxiv,10.1101/2020.03.22.987917,2020-03-24,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.21.999524,2020-03-23,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.20.000216,2020-03-22,FALSE,1.75,6,0,0,0
bioRxiv,10.1101/2020.03.21.001552,2020-03-24,FALSE,8.434,4,1,0,0
bioRxiv,10.1101/2020.03.21.001727,2020-03-24,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.23.003889,2020-03-23,FALSE,7.35,11,0,0,0
medRxiv,10.1101/2020.03.25.20043562,2020-03-27,TRUE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.21.001149,2020-03-24,FALSE,3.85,8,0,0,0
medRxiv,10.1101/2020.03.24.20040162,2020-03-27,TRUE,338.4,972,0,0,0
bioRxiv,10.1101/2020.03.20.001032,2020-03-23,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.23.002899,2020-03-23,FALSE,6.15,9,0,0,0
bioRxiv,10.1101/2020.03.21.001446,2020-03-22,FALSE,8.9,20,0,0,0
bioRxiv,10.1101/2020.03.22.001768,2020-03-24,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.13.990887,2020-03-15,FALSE,3.6,5,0,0,0
bioRxiv,10.1101/2020.01.08.896712,2020-01-09,FALSE,19.75,26,0,0,0
bioRxiv,10.1101/2020.02.02.931337,2020-02-03,FALSE,9.75,15,0,0,0
bioRxiv,10.1101/2020.02.15.951095,2020-02-16,FALSE,0,0,0,0,0
bioRxiv,10.1101/2020.03.12.988899,2020-03-13,FALSE,1.85,5,0,0,0
bioRxiv,10.1101/2020.03.21.001529,2020-03-24,FALSE,1,4,0,0,0
