doi,abstract
10.1101/009613,"BackgroundThe MinION is a new, portable single-molecule sequencer developed by Oxford Nanopore Technologies. It measures four inches in length and is powered from the USB 3.0 port of a laptop computer. By measuring the change in current produced when DNA strands translocate through and interact with a charged protein nanopore the device is able to deduce the underlying nucleotide sequence.\n\nFindingsWe present a read dataset from whole-genome shotgun sequencing of the model organism Escherichia coli K-12 substr. MG1655 generated on a MinION device during the early-access MinION Access Program (MAP). Sequencing runs of the MinION are presented, one generated using R7 chemistry (released in July 2014) and one using R7.3 (released in September 2014).\n\nConclusionsBase-called sequence data are provided to demonstrate the nature of data produced by the MinION platform and to encourage the development of customised methods for alignment, consensus and variant calling, de novo assembly and scaffolding. FAST5 files containing event data within the HDF5 container format are provided to assist with the development of improved base-calling methods. Datasets are provided through the GigaDB database http://gigadb.org/dataset/100102"
10.1101/009654,"In the age of next-generation sequencing, the availability of increasing amounts and quality of data at decreasing cost ought to allow for a better understanding of how natural selection is shaping the genome than ever before. Yet, alternative forces such as demography and background selection obscure the footprints of positive selection that we would like to identify. Here, we illustrate recent developments in this area, and outline a roadmap for improved selection inference. We argue (1) that the development and obligatory use of advanced simulation tools is necessary for improved identification of selected loci, (2) that genomic information from multiple-time points will enhance the power of inference, and (3) that results from experimental evolution should be utilized to better inform population-genomic studies."
10.1101/008987,"Circular RNAs have recently been shown to be important gene expression regulators in mammalian cells. However, their role in prokaryotes remains elusive. Here, we engineered a synthetic riboregulator that self-splice to produce a circular molecule, exploiting group I permuted intron-exon (PIE) sequences. We demonstrated that the resulting circular riboregulator can activate gene expression, showing increased dynamic range compared to the linear form. We characterized the system with a fluorescent reporter and with an antibiotic resistance marker. Thanks to the increased regulatory activity by higher stability, isolation due to self-splicing, and modularity of PIE, we envisage engineered circular riboregulators in further synthetic biology applications."
10.1101/009688,"Living cells rely on small non-coding RNAs (sRNAs) to regulate gene expression at the post-transcriptional level. Contrary to most protein-based activators of transcription, all known riboregulators do not exploit cooperative binding mechanisms to activate gene expression. We conceived a general strategy to design cooperative riboregulation by programming a hierarchical toehold activation cascade, which we implemented into a de novo sequence design algorithm. We engineered different riboregulatory systems relying on the conditional formation of a heterotrimeric species. We characterized the specificity of each RNA-RNA interaction in vitro and the cooperative activation of gene expression in Escherichia coli. As we only rely on a biochemical model to compute allosteric regulation, our strategy could be applied to reach more complex RNA-based nanostructures regulating gene expression for synthetic biology applications."
10.1101/009720,"We present a novel algorithm for the design of crossing experiments. The algorithm identifies a set of individuals (a \""crossing-set\"") from a larger pool of potential crossing-sets by maximizing the diversity of traits of interest, for example, maximizing the range of genetic and geographic distances between individuals included in the crossing-set. To calculate diversity, we use the mean nearest neighbor distance of crosses plotted in trait space. We implement our algorithm on a real dataset of Neurospora crassa strains, using the genetic and geographic distances between potential crosses as a two-dimensional trait space. In simulated mating experiments, crossing-sets selected by our algorithm provide better estimates of underlying parameter values than randomly chosen crossing-sets."
10.1101/009696,"With novel developments in sequencing technologies, time-sampled data are becoming more available and accessible. Naturally, there have been efforts in parallel to infer population genetic parameters from these datasets. Here, we compare and analyze four recent approaches based on the Wright-Fisher model for inferring selection coefficients (s) given effective population size (Ne), with simulated temporal datasets. Furthermore, we demonstrate the advantage of a recently proposed ABC-based method that is able to correctly infer genome-wide average Ne from time-serial data, which is then set as a prior for inferring per-site selection coefficients accurately and precisely. We implement this ABC method in a new software and apply it to a classical time-serial dataset of the medionigra genotype in the moth Panaxia dominula. We show that a recessive lethal model is the best explanation for the observed variation in allele frequency by implementing an estimator of the dominance ratio (h)."
10.1101/009670,"Extracting biologically meaningful information from the continuing flood of genomic data is a major challenge in the life sciences. Codon usage bias (CUB) is a general feature of most genomes and is thought to reflect the effects of both natural selection for efficient translation and mutation bias. Here we present a mechanistically interpretable, Bayesian model (ROC SEMPPR) to extract biologically meaningful information from patterns of CUB within a genome. ROC SEMPPR, is grounded in population genetics and allows us to separate the contributions of mutational biases and natural selection against translational inefficiency on a gene by gene and codon by codon basis. Until now, the primary disadvantage of similar approaches was the need for genome scale measurements of gene expression. Here we demonstrate that it is possible to both extract accurate estimates of codon specific mutation biases and translational efficiencies while simultaneously generating accurate estimates of gene expression, rather than requiring such information. We demonstrate the utility of ROC SEMPPR using the S. cerevisiae S288c genome. When we compare our model fits with previous approaches we observe an exceptionally high agreement between estimates of both codon specific parameters and gene expression levels ({rho} > 0.99 in all cases). We also observe strong agreement between our parameter estimates and those derived from alternative datasets. For example, our estimates of mutation bias and those from mutational accumulation exper-iments are highly correlated ({rho} = 0.95). Our estimates of codon specific translational inefficiencies are tRNA copy number based estimates of ribosome pausing time ({rho} = 0.64), and mRNA and ribosome profiling footprint based estimates of gene expression ({rho} = 0.53 - 0.74) are also highly correlated, thus supporting the hypothesis that selection against translational inefficiency is an important force driving the evolution of CUB. Surprisingly, we find that for particular amino acids, codon usage in highly expressed genes can still be largely driven by mutation bias and that failing to take mutation bias into account can lead to the misidentification of an amino acids  optimal codon. In conclusion, our method demonstrates that an enormous amount of biologically important information is encoded within genome scale patterns of codon usage, accessing this information does not require gene expression measurements, but instead carefully formulated biologically interpretable models."
10.1101/007906,"The reconstruction of gene regulatory networks from gene expression data has been the subject of intense research activity over the past many decades. A variety of models and methods have been developed to address different aspects of this important problem. However, these techniques are often difficult to scale, are narrowly focused on particular biological and experimental platforms, and require experimental data that are typically unavailable and difficult to ascertain. The more recent availability of higher-throughput sequencing platforms, combined with more precise modes of genetic perturbation, presents an opportunity to formulate more robust and comprehensive approaches to gene network inference. Here, we propose a step-wise framework for identifying gene-gene regulatory interactions that expand from a known point of genetic or chemical perturbation using time series gene expression data. This novel approach sequentially identifies non-steady state genes post-perturbation and incorporates them into a growing series of low-complexity optimization problems. The governing ordinary differential equations of this model are rooted in the biophysics of stochastic molecular events that underlie gene regulation, delineating roles for both protein and RNA-mediated gene regulation. We show the successful application of our core algorithms for network inference using simulated and real datasets."
10.1101/009761,"2. Abstract BackgroundBackground: One of the hallmarks of prostate cancer development is the amplification of C-MYC copy numbers. It is not yet clear what the driving force behind the activation of C-MYC expression in prostate cancer is. CTCF, which is known for its role as chromatin organiser, is thought to be involved in the activation of C-MYC expression. The affinity of CTCF to its binding site on the DNA is negatively affected by methylation of CpG islands, including its binding site within the promoter sequences of C-MYC. DNA hypermethylation is often found in cancer cells and could therefore be responsible for reduced binding of CTCF at the C-MYC promoter, which can in turn lead to enhanced expression.\n\nResultsHere, the copy number of C-MYC of five different prostate cancer cell lines has been determined by FISH, and the state of methylation of the binding site of CTCF upstream of C-MYC was investigated. The C-MYC locus was shown to be amplified to various degrees in all cell lines, reflecting the copy number of actual tumors very well, but methylation was found to remain unchanged compared to healthy cells in all examined cell lines. Hence, no correlation between C-MYC-copy number and CTCF binding possibilities could be established.\n\nConclusionsThe enhanced expression of C-MYC in prostate cancer cell lines is not affected by CTCF, whose binding presumably still persists. C-MYC activation in prostate cancer must therefore be caused by a disparate mechanism, which also deviates from other well known mechanisms that are seen in Burkitt-Lymphoma, Leukemia and breast cancer."
10.1101/009753,"Long distance migrations are well known to occur in many baleen whale species. Yet, a global synthesis of this information is lacking. Here, we study baleen whales as a group and at a global scale, first analyzing the grey and peer-reviewed literature for information on the location of baleen whale calving and feeding grounds around the world. This information was then combined with modeled-data produced from an Earth System Model to estimate the global distribution of baleen whale calving and feeding habitats. A simple network theoretic heuristic was then used to identify the shortest over-water path connecting habitats. These shortest paths map well to known major migration routes for a number of species, suggesting that migration has evolved primarily to minimize travel distances. Identifying distance minimizing routes globally, that have demonstrable consistency to known migration routes for certain baleen whale species, offers a useful baseline perspective on large-scale migration patterns, from which many perturbations can by judged. As an example, we used our modeled migration routes to identify regions of the ocean that are likely hotspots of whale ship-strikes. Such information is useful for developing global conservation and management priorities for baleen whales."
10.1101/009811,"Escallonia is a morphologically and ecologically diverse clade of shrubs and small trees widely distributed in three hotspots of plant diversity. Previous studies suggested that extant species may have radiated rapidly and/or recently resulting in complex patterns of molecular variation across this genus. This result is apparently mirrored in morphology because species also display complex and overlapping patterns of morphological variation. Taken together, these patterns call into question the identity of all species within Escallonia. To evaluate the currently proposed hypotheses of species boundaries, I used molecular, morphological, and bioclimatic a data for 35 species and assessed three species criteria: genealogical exclusivity, morphological gaps, and climatic niche differences. Interpreting these data in the context of species as segments of evolutionary lineages, I provide evidence that most species (ca. 70%) within Escallonia represent distinct species on independent evolutionary trajectories. Instead of rejecting the current hypotheses of species limit, I argue for taxonomic stability as it provides a useful framework for studies aiming to understand the mechanisms driving the origin and evolution of species in hotspots of biodiversity."
10.1101/009803,"The extent to which populations experiencing shared selective pressures adapt through a shared genetic response is relevant to many questions in evolutionary biology. In a number of well studied traits and species, it appears that convergent evolution within species is common. In this paper, we explore how standing, genetic variation contributes to convergent genetic responses in a geographically spread population, extending our previous work on the topic. Geographically limited dispersal slows the spread of each selected allele, hence allowing other alleles - newly arisen mutants or present as standing variation - to spread before any one comes to dominate the population. When such alleles meet, their progress is substantially slowed - if the alleles are selectively equivalent, they mix slowly, dividing the species range into a random tessellation, which can be well understood by analogy to a Poisson process model of crystallization. In this framework, we derive the geographic scale over which a typical allele is expected to dominate, the time it takes the species to adapt as a whole, and the proportion of adaptive alleles that arise from standing variation. Finally, we explore how negative pleiotropic effects of alleles before an environment change can bias the subset of alleles that contribute to the species adaptive response. We apply the results to the many geographically localized G6PD deficiency alleles thought to confer resistance to malaria, where the large mutational target size makes it a likely candidate for adaptation from standing variation, despite the selective cost of G6PD deficiency alleles in the absence of malaria. We find the numbers and geographic spread of these alleles matches our predictions reasonably well, consistent with the view that they arose from a combination of standing variation and new mutations since the advent of malaria. Our results suggest that much of adaptation may be geographically local even when selection pressures are homogeneous. Therefore, we argue that caution must be exercised when arguing that strongly geographically restricted alleles are necessarily the outcome of local adaptation. We close by discussing the implications of these results for ideas of species coherence and the nature of divergence between species."
10.1101/009795,"XWAS is a new software suite for the analysis of the X chromosome in association studies and similar studies. The X chromosome plays an important role in human disease, especially those with sexually dimorphic characteristics. Special attention needs to be given to its analysis due to the unique inheritance pattern, which leads to analytical complications that have resulted in the majority of genome-wide association studies (GWAS) either not considering X or mishandling it with toolsets that had been designed for non-sex chromosomes. We hence developed XWAS to fill the need for tools that are specially designed for analysis of X. Following extensive, stringent, and X-specific quality control, XWAS offers an array of statistical tests of association, including: (1) the standard test between a SNP (single nucleotide polymorphism) and disease risk, including after first stratifying individuals by sex, (2) a test for a differential effect of a SNP on disease between males and females, (3) motivated by X-inactivation, a test for higher variance of a trait in heterozygous females as compared to homozygous females, and (4) for all tests, a version that allows for combining evidence from all SNPs across a gene. We applied the toolset analysis pipeline to 16 GWAS datasets of immune-related disorders and 7 risk factors of coronary artery disease, and discovered several new X-linked genetic associations. XWAS will provide the tools and incentive for others to incorporate the X chromosome into GWAS, hence enabling discoveries of novel loci implicated in many diseases and in their sexual dimorphism."
10.1101/009845,"BackgroundNeural circuits can spontaneously generate complex spatiotemporal firing patterns during development. This spontaneous activity is thought to help guide development of the nervous system. In this study, we had two aims. First, to characterise the changes in spontaneous activity in cultures of developing networks of either hippocampal or cortical neurons dissociated from mouse. Second, to assess whether there are any functional differences in the patterns of activity in hippocampal and cortical networks.\n\nResultsWe used multielectrode arrays to record the development of spontaneous activity in cultured networks of either hippocampal or cortical neurons every two or three days for the first month after plating. Within a few days of culturing, networks exhibited spontaneous activity. This activity strengthened and then stabilised typically around 21 days in vitro. We quantified the activity patterns in hippocampal and cortical networks using eleven features. Three out of eleven features showed striking differences in activity between hippocampal and cortical networks. 1: Interburst intervals are less variable in spike trains from hippocampal cultures. 2: Hippocampal networks have higher correlations. 3: Hippocampal networks generate more robust theta bursting patterns. Machine learning techniques confirmed that these differences in patterning are sufficient to reliably classify recordings at any given age as either hippocampal or cortical networks.\n\nConclusionsAlthough cultured networks of hippocampal and cortical networks both generate spontaneous activity that changes over time, at any given time we can reliably detect differences in the activity patterns. We anticipate that this quantitative framework could have applications in many areas, including neurotoxicity testing and for characterising phenotype of different mutant mice. All code and data relating to this report are freely available for others to use."
10.1101/009878,"Recent cancer genome studies have identified numerous genomic alterations in cancer genomes. It is hypothesized that only a fraction of these genomic alterations drive the progression of cancer - often called driver mutations. Current sample sizes for cancer studies, often in the hundreds, are sufficient to detect pivotal drivers solely based on their high frequency of alterations. In cases where the alterations for a single function are distributed among multiple genes of a common pathway, however, single gene alteration frequencies might not be statistically significant. In such cases, we expect to observe that most samples are altered in only one of those alternative genes because additional alterations would not convey an additional selective advantage to the tumor. This leads to a mutual exclusion pattern of alterations, that can be exploited to identify these groups.\n\nWe developed a novel method for the identification of sets of mutually exclusive gene alterations in a signaling network. We scan the groups of genes with a common downstream effect, using a mutual exclusivity criterion that makes sure that each gene in the group significantly contributes to the mutual exclusivity pattern. We have tested the method on all available TCGA cancer genomics datasets, and detected multiple previously unreported alterations that show significant mutual exclusivity and are likely to be driver events."
10.1101/009829,"While modern agriculture relies on genetic homogeneity in the field, some farmers grow genetically heterogeneous crops and exchange seeds. Such diversifying practices associated with seed recycling may allow adaptation of crops to their environment. This socio-genetical model constitutes an original experimental evolution design called On-Farm Dynamic Management (OFDM). Studying OFDM can help understanding how evolutionary mechanisms shape crop diversity submitted to diverse agro-environmental conditions. We studied a farmer-led initiative where a mixture of four French wheat landraces called \""Melange de Touselles\"" (MDT) was created and distributed within a farmers network. Fifteen populations derived by farmers from the initial mixture were sampled after 2 to 7 generations of cultivation on their farm. Twenty-one space-time samples of 80 individuals were genotyped using 17 microsatellites markers and characterized for their heading date in a \""common-garden\"" experiment. Gene polymorphism was studied using four markers located in ear-liness genes. An original network-based approach was developed to depict the particular and complex genetic structure of the landraces composing the mixture. A rapid differentiation of the mixture was detected, larger at the phenotypic and gene levels compared to the neutral genetic level, indicating a potential divergent selection. We identified two interacting selection processes: variation of the mixture component frequencies and evolution of the within-variety diversity, that shaped the standing variability available within the mixture. These results confirm that farmers practices increase genetic diversity and allow crop evolution, which is critical in the context of global change. OFDM appears as a promising model of crop experimental evolution."
10.1101/009837,"Anopheles gambiae, the primary vector of human malaria in sub-Saharan Africa, exists as a series of ecologically specialized subgroups that are phylogenetically nested within the Anopheles gambiae species complex. These species and subgroups exhibit varying degrees of reproductive isolation, sometimes recognized as distinct subspecies. We have sequenced 32 complete genomes from field-captured individuals of Anopheles gambiae, Anopheles gambiae M form (recently named A. coluzzii), sister species A. arabiensis, and the recently discovered \""GOUNDRY\"" subgroup of A. gambiae that is highly susceptible to Plasmodium. Amidst a backdrop of strong reproductive isolation and adaptive differentiation, we find evidence for introgression of autosomal chromosomal regions among species and subgroups, some of which have facilitated adaptation. The X chromosome, however, is strongly differentiated among all species and subgroups, pointing to a disproportionately large effect of X chromosome genes in driving speciation among anophelines. Strikingly, we find that autosomal introgression has occurred from contemporary hybridization among A. gambiae and A. arabiensis despite strong divergence ({bsim}5x higher than autosomal divergence) and isolation on the X chromosome. We find a large region of the X chromosome that has swept to fixation in the GOUNDRY subgroup within the last 100 years, which may be an inversion that serves as a partial barrier to contemporary gene flow. We show that speciation with gene flow results in genomic mosaicism of divergence and introgression. Such a reticulate gene pool connecting vector species and subgroups across the speciation continuum has important implications for malaria control efforts.\n\nAuthor SummarySubdivision of species into ecological specialized subgroups allows organisms to access a wider variety of environments and sometimes leads to the formation of species complexes. Adaptation to distinct environments tends to result in differentiation among closely related subgroups, although hybridization can facilitate sharing of globally adaptive alleles. Here, we show that differentiation and hybridization have acted in parallel in a species complex of Anopheles mosquitoes that vector human malaria. In particular, we show that extensive adaptive differentiation and partial reproductive isolation has led to genomic differentiation among mosquito species and subgroups, especially on the X chromosome. However, we also find evidence for exchange of genes on the autosomes that has provided the raw material for recent rapid adaptation. For example, we show that A. arabiensis has shared a mutation conferring insecticide resistance with two subgroups of A. gambiae within the last 60 years, illustrating the fluid nature of species boundaries among even more advanced species pairs. Our results underscore the expected challenges in deploying vector-based disease control strategies since many of the worlds most devastating human pathogens are transmitted by arthropod species complexes."
10.1101/009886,"Hundreds of wild-derived D. melanogaster genomes have been published, but rigorous comparisons across data sets are precluded by differences in alignment methodology. The most common approach to reference-based genome assembly is a single round of alignment followed by quality filtering and variant detection. We evaluated variations and extensions of this approach, and settled on an assembly strategy that utilizes two alignment programs and incorporates both SNPs and short indels to construct an updated reference for a second round of mapping prior to final variant detection. Utilizing this approach, we reassembled published D. melanogaster population genomic data sets (previous DPGP releases and the DGRP freeze 2.0), and added unpublished genomes from several sub-Saharan populations. Most notably, we present aligned data from phase 3 of the Drosophila Population Genomics Project (DPGP3), which provides 197 genomes from a single ancestral range population of D. melanogaster (from Zambia). The large sample size, high genetic diversity, and potentially simpler demographic history of the DPGP3 sample will make this a highly valuable resource for fundamental population genetic research. The complete set of assemblies described here, termed the Drosophila Genome Nexus, presently comprises 605 consistently aligned genomes, and is publicly available in multiple formats with supporting documentation and bioinformatic tools. This resource will greatly facilitate population genomic analysis in this model species by reducing the methodological differences between data sets."
10.1101/009902,"The annotation and classification of ncRNAs is essential to decipher molecular mechanisms of gene regulation in normal and disease states. A database such as Rfam maintains alignments, consensus secondary structures, and corresponding annotations for RNA families. Its primary purpose is the automated, accurate annotation of non-coding RNAs in genomic sequences. However, the alignment of RNAs is computationally challenging, and the data stored in this database are often subject to improvements. Here, we design and evaluate Ribo, a human-computing game that aims to improve the accuracy of RNA alignments already stored in Rfam. We demonstrate the potential of our techniques and discuss the feasibility of large scale collaborative annotation and classification of RNA families."
10.1101/009951,"The chromatin interaction assays 5C and HiC have advanced our understanding of genomic spatial organization but analysis approaches for these data are limited by usability and flexibility. The HiFive tool suite provides efficient data handling and a variety of normalization approaches for easy, fast analysis and method comparison. Integration of MPI-based parallelization allows scalability and rapid processing time. In addition to single-command analysis of an entire experiment from mapped reads to interaction values, HiFive has been integrated into the open-source, web-based platform Galaxy to connect users with computational resources and a graphical interface. HiFive is open-source software available from http://taylorlab.org/software/hifive/."
10.1101/009993,"Development is a complex process that, under normal circumstances, proceeds in a stable and patterned fashion. Developmental morphogenesis (called embryogenesis) can tell us a great deal about the function and structure of an adult organism. One of the most important aspects of development to understand is the progression of cell division and differentiation in what will become an adult worm. This is where the DevoWorm project can both address multiple outstanding theoretical issues and provide graphical clarity to the embryogenetic process. As a representative of mosaic development, C. elegans embryogenesis is both tractable in terms of cell number and relatively well-characterized. In this paper, we will lay out a theoretical re-interpretation of embryogenesis in addition to developing an RDF-based computational framework for visualizing the results of this theoretical effort. Our theoretical efforts will ultimately involve the construction of a differentiation tree and data analyses that support the concept of differentiation waves acting to coordinate cellular differentiation and embryonic form. The differentiation tree will also feature a means to perturb development in a manner that mimics phenotypic mutagenesis. This will allow us to understand the selective variability that is inherent in biological development, but that remains so poorly understood. In tandem, these developments will allow us to construct a conceptual and computational framework which can be applied to both mosaic and regulative development."
10.1101/009928,"Because natural selection is likely to act on multiple genes underlying a given phenotypic trait, we study here the potential effect of ongoing and past selection on the genetic diversity of human biological pathways. We first show that genes included in gene sets are generally under stronger selective constraints than other genes and that their evolutionary response is correlated. We then introduce a new procedure to detect selection at the pathway level based on a decomposition of the classical McDonald-Kreitman test extended to multiple genes. This new test, called 2DNS, detects outlier gene sets and takes into account past demographic effects as well as evolutionary constraints specific to gene sets. Selective forces acting on gene sets can be easily identified by a mere visual inspection of the position of the gene sets relative to their 2D null distribution. We thus find several outlier gene sets that show signals of positive, balancing, or purifying selection, but also others showing an ancient relaxation of selective constraints. The principle of the 2DNS test can also be applied to other genomic contrasts. For instance, the comparison of patterns of polymorphisms private to African and non-African populations reveals that most pathways show a higher proportion of non-synonymous mutations in non-Africans than in Africans, potentially due to different demographic histories and selective pressures."
10.1101/009969,"Large forensic databases provide an opportunity to compare observed empirical rates of genotype matching with those expected under forensic genetic models. A number of researchers have taken advantage of this opportunity to validate some forensic genetic approaches, particularly to ensure that estimated rates of genotype matching between unrelated individuals are indeed slight overestimates of those observed. However, these studies have also revealed systematic error trends in genotype probability estimates. In this analysis, we investigate these error trends and show how the specific implementation of the Balding-Nichols model must be considered when applied to database-wide matching. Specifically, we show that in addition to accounting for increased allelic matching between individuals with recent shared ancestry, studies must account for relatively decreased allelic matching between individuals with more ancient shared ancestry."
10.1101/009944,"Using environmental sequencing approaches, we now have the ability to deeply characterize biodiversity and biogeographic patterns in understudied, uncultured microbial taxa (investigations of bacteria, archaea, and microscopic eukaryotes using 454/Illumina sequencing platforms). However, the sheer volume of data produced from these new technologies requires fundamentally different approaches and new paradigms for effective data analysis. Scientific visualization represents an innovative method towards tackling the current bottleneck in bioinformatic workflows. In addition to giving researchers a unique approach for exploring large datasets, it stands to empower biologists with the ability to conduct powerful analyses without requiring a deep level of computational knowledge. Here we present Phinch, an interactive, browser-based visualization framework that can be used to explore and analyze biological patterns in high-throughput -Omic datasets. This project takes advantage of standard file formats from computational pipelines in order to bridge the gap between biological software (e.g. microbial ecology pipelines) and existing data visualization capabilities (harnessing the flexibility and scalability of technologies such as HTML5)."
10.1101/010009,"As adult female mosquitos salivary gland facilitate blood meal uptake and pathogen transmission e.g. Plasmodium, virus etc., a plethora of research has been focused to understand the mosquito-vertebrate-pathogen interactions. Despite the fact that mosquito spends longer time over nectar sugar source, the fundamental question  how adult female salivary gland manages molecular and functional relationship during sugar vs. blood meal uptake remains unanswered. Currently, we are trying to understand these molecular relationships under dual feeding conditions in the salivary glands of the mosquito Anopheles culicifacies. During functional annotation of salivary transcriptome database, unexpectedly we discovered a cluster of salivary transcripts encoding plant like proteins. Our multiple experimental validations confirmed that Plant like transcripts (PLTs) are of mosquito origin and may encode functional proteins. A comprehensive molecular analysis of the PLTs and ongoing metagenomic analysis of salivary microbiome provide first evidence that how mosquito may have been benefited from its association with plant host and microbes. Future understanding of the underlying mechanism of the feeding associated molecular responses may provide new opportunity to control vector borne diseases."
10.1101/009936,"Studies of the primate visual system have begun to test a wide range of complex computational object-vision models. Realistic models have many parameters, which in practice cannot be fitted using the limited amounts of brain-activity data typically available. Task performance optimization (e.g. using backpropagation to train neural networks) provides major constraints for fitting parameters and discovering nonlinear representational features appropriate for the task (e.g. object classification). Model representations can be compared to brain representations in terms of the representational dissimilarities they predict for an image set. This method, called representational similarity analysis (RSA), enables us to test the representational feature space as is (fixed RSA) or to fit a linear transformation that mixes the nonlinear model features so as to best explain a cortical areas representational space (mixed RSA). Like voxel/population-receptive-field modelling, mixed RSA uses a training set (different stimuli) to fit one weight per model feature and response channel (voxels here), so as to best predict the response profile across images for each response channel. We analysed response patterns elicited by natural images, which were measured with functional magnetic resonance imaging (fMRI). We found that early visual areas were best accounted for by shallow models, such as a Gabor wavelet pyramid (GWP). The GWP model performed similarly with and without mixing, suggesting that the original features already approximated the representational space, obviating the need for mixing. However, a higher ventral-stream visual representation (lateral occipital region) was best explained by the higher layers of a deep convolutional network, and mixing of its feature set was essential for this model to explain the representation. We suspect that mixing was essential because the convolutional network had been trained to discriminate a set of 1000 categories, whose frequencies in the training set did not match their frequencies in natural experience or their behavioural importance. The latter factors might determine the representational prominence of semantic dimensions in higher-level ventral-stream areas. Our results demonstrate the benefits of testing both the specific representational hypothesis expressed by a models original feature space and the hypothesis space generated by linear transformations of that feature space.\n\nHighlightsO_LIWe tested computational models of representations in ventral-stream visual areas.\nC_LIO_LIWe compared representational dissimilarities with/without linear remixing of model features.\nC_LIO_LIEarly visual areas were best explained by shallow - and higher by deep - models.\nC_LIO_LIUnsupervised shallow models performed better without linear remixing of their features.\nC_LIO_LIA supervised deep convolutional net performed best with linear feature remixing.\nC_LI"
10.1101/010017,"Recent breakthroughs in exome sequencing technology have made possible the identification of many causal variants of monogenic disorders. Although extremely powerful when closely related individuals (e.g. child and parents) are simultaneously sequenced, exome sequencing of individual only cases is often unsuccessful due to the large number of variants that need to be followed-up for functional validation. Many approaches remove from consideration common variants above a given frequency threshold (e.g. 1%), and then prioritize the remaining variants according to their allele frequency, functional, structural and conservation properties. In this work, we present methods that leverage the genetic structure of different populations while accounting for the finite sample size of the reference panels to improve the variant filtering step. Using simulations and real exome data from individuals with monogenic disorders, we show that our methods significantly reduce the number of variants to be followed-up (e.g. a 36% reduction from an average 418 variants per exome when ancestry is ignored to 267 when ancestry is taken into account for case-only sequenced individuals). Most importantly our proposed approaches are well calibrated with respect to the probability of filtering out a true causal variant (i.e. false negative rate, FNR), whereas existing approaches are susceptible to high FNR when reference panel sizes are limited."
10.1101/009985,"Understanding the persistence of specialists and generalists within ecological communities is a topical research question, with far-reaching consequences for the maintenance of functional diversity. Although theoretical studies indicate that restricted conditions may be necessary to achieve co-occurrence of specialists and generalists, analyses of larger empirical (and species-rich) communities reveal the pervasiveness of coexistence. In this paper, we analyze 175 ecological bipartite networks of three interaction types (animal hosts-parasite, plant-herbivore and plant-pollinator), and measure the extent to which these communities are composed of species with different levels of specificity in their biotic interactions. We find a continuum from specialism to generalism. Furthermore, we demonstrate that diversity tends to be greatest in networks with intermediate connectance, and argue this is because of physical constraints in the filling of networks."
10.1101/009977,"BackgroundInfectious diseases are a major burden on human population, especially in low- and middle-income countries. The increase in the rate of emergence of infectious outbreaks necessitates a better understanding of the worldwide distribution of diseases through space and time.\n\nMethodsWe analyze 100 years of records of diseases occurrence worldwide. We use a graph-theoretical approach to characterize the worldwide structure of human infectious diseases, and its dynamics over the Twentieth Century.\n\nFindingsSince the 1960s, there is a clear homogenizing of human pathogens worldwide, with most diseases expanding their geographical area. The occurrence network of human pathogens becomes markedly more connected, and less modular.\n\nInterpretationHuman infectious diseases are steadily expanding their ranges since the 1960s, and disease occurrence has become more homogenized at a global scale. Our findings emphasize the need for international collaboration in designing policies for the prevention of outbreaks.\n\nFundingT.P. is funded by a FRQNT-PBEE post-doctoral fellowship, and through a Marsden grant from the Royal Academy of Sciences of New-Zealand. Funders had no input in any part of the study."
10.1101/010074,"This is an implementation of the R statistical software qvalue package [Dabney et al., 2014], designed for use with large datasets where memory or computation time is limiting. In addition to estimating p values adjusted for multiple testing, the software outputs a script which can be pasted into R to produce diagnostic plots and parameter estimates. This program runs almost 30 times faster and requests substantially less memory than the qvalue package when analysing 10 million p values on a high performance cluster. The software has been used to control for the multiple testing of 390 million tests when analysing a full cis scan of RNA-seq exon level gene expression from the Eurobats project [Brown et al., 2014]. The source code and links to executable files for linux and Mac OSX can be found here: https://github.com/abrown25/qvalue. Help for the package can be found by running ./largeQvalue --help."
10.1101/010082,"The enormous size and complexity of genotypic sequence space frequently requires consideration of coarse-grained sequences in empirical models. We develop scaling relations to quantify the effect of this coarse-graining on properties of fitness landscapes and evolutionary paths. We first consider evolution on a simple Mount Fuji fitness landscape, focusing on how the length and predictability of evolutionary paths scale with the coarse-grained sequence length and number of alleles. We obtain simple scaling relations for both the weak- and strong-selection limits, with a non-trivial crossover regime at intermediate selection strengths. We apply these results to evolution on a biophysical fitness landscape designed to describe how proteins evolve new binding interactions while maintaining their folding stability. We combine numerical calculations for coarse-grained protein sequences with the scaling relations to obtain quantitative properties of the model for realistic binding interfaces and a full amino acid alphabet."
