source,doi,posted_date,covid_preprint,collection_date,abstract_views,full_text_views,pdf_downloads
bioRxiv,10.1101/2020.04.02.010298,2020-04-03,FALSE,Apr 2020,78,NA,27
bioRxiv,10.1101/2020.04.03.023069,2020-04-03,FALSE,Apr 2020,139,NA,31
bioRxiv,10.1101/2020.04.02.021709,2020-04-03,FALSE,Apr 2020,297,NA,70
bioRxiv,10.1101/2020.04.02.021949,2020-04-03,FALSE,Apr 2020,247,NA,62
bioRxiv,10.1101/2020.04.02.021808,2020-04-03,FALSE,Apr 2020,85,NA,16
bioRxiv,10.1101/2020.04.03.022038,2020-04-03,FALSE,Apr 2020,207,NA,39
bioRxiv,10.1101/2020.04.02.021980,2020-04-03,FALSE,Apr 2020,176,NA,39
bioRxiv,10.1101/2020.04.02.022285,2020-04-03,FALSE,Apr 2020,126,NA,35
bioRxiv,10.1101/2020.04.02.020875,2020-04-03,FALSE,Apr 2020,100,NA,17
bioRxiv,10.1101/2020.04.02.022160,2020-04-03,FALSE,Apr 2020,186,NA,34
bioRxiv,10.1101/2020.04.02.022061,2020-04-03,FALSE,Apr 2020,104,0,27
bioRxiv,10.1101/2020.04.02.022004,2020-04-03,FALSE,Apr 2020,87,NA,16
bioRxiv,10.1101/2020.04.02.021840,2020-04-03,FALSE,Apr 2020,126,0,26
bioRxiv,10.1101/2020.04.02.022087,2020-04-03,FALSE,Apr 2020,254,NA,70
bioRxiv,10.1101/2020.04.02.019042,2020-04-03,FALSE,Apr 2020,101,NA,19
bioRxiv,10.1101/2020.04.02.021923,2020-04-03,FALSE,Apr 2020,74,NA,18
bioRxiv,10.1101/2020.04.02.021865,2020-04-03,FALSE,Apr 2020,244,NA,36
bioRxiv,10.1101/2020.04.02.022053,2020-04-03,FALSE,Apr 2020,239,NA,60
bioRxiv,10.1101/2020.04.02.022012,2020-04-03,FALSE,Apr 2020,100,NA,41
bioRxiv,10.1101/2020.04.02.021899,2020-04-03,FALSE,Apr 2020,180,0,27
bioRxiv,10.1101/2020.04.03.022962,2020-04-03,FALSE,Apr 2020,149,0,25
medRxiv,10.1101/2020.03.22.20040949,2020-03-27,TRUE,Mar 2020,9380,NA,2465
medRxiv,10.1101/2020.03.22.20040949,2020-03-27,TRUE,Apr 2020,2243,NA,657
medRxiv,10.1101/2020.02.28.20028514,2020-03-03,TRUE,Mar 2020,2703,NA,1490
medRxiv,10.1101/2020.02.28.20028514,2020-03-03,TRUE,Apr 2020,175,NA,257
medRxiv,10.1101/2020.02.16.20023671,2020-02-18,TRUE,Feb 2020,2317,NA,1283
medRxiv,10.1101/2020.02.16.20023671,2020-02-18,TRUE,Mar 2020,2080,NA,1690
medRxiv,10.1101/2020.02.16.20023671,2020-02-18,TRUE,Apr 2020,536,NA,340
medRxiv,10.1101/2020.03.09.20032896,2020-03-12,TRUE,Mar 2020,40431,NA,60859
medRxiv,10.1101/2020.03.09.20032896,2020-03-12,TRUE,Apr 2020,1905,NA,6690
bioRxiv,10.1101/2020.04.02.022129,2020-04-03,FALSE,Apr 2020,112,NA,23
medRxiv,10.1101/2020.03.31.20049304,2020-04-03,TRUE,Apr 2020,916,NA,343
bioRxiv,10.1101/2020.04.02.022335,2020-04-03,FALSE,Apr 2020,133,NA,31
medRxiv,10.1101/2020.04.01.20049833,2020-04-03,TRUE,Apr 2020,1706,NA,675
medRxiv,10.1101/2020.04.01.20050039,2020-04-03,TRUE,Apr 2020,2072,NA,826
medRxiv,10.1101/2020.04.01.20050518,2020-04-03,FALSE,Apr 2020,103,NA,19
bioRxiv,10.1101/2020.04.02.022822,2020-04-03,FALSE,Apr 2020,323,NA,83
medRxiv,10.1101/2020.04.01.20050146,2020-04-03,FALSE,Apr 2020,95,NA,16
medRxiv,10.1101/2020.04.01.20049692,2020-04-03,TRUE,Apr 2020,1147,NA,357
bioRxiv,10.1101/2020.04.03.021956,2020-04-03,FALSE,Apr 2020,98,NA,31
medRxiv,10.1101/2020.04.01.20049767,2020-04-03,TRUE,Apr 2020,764,NA,233
medRxiv,10.1101/2020.03.30.20048058,2020-04-03,TRUE,Apr 2020,2003,NA,586
medRxiv,10.1101/2020.03.31.20049122,2020-04-03,TRUE,Apr 2020,762,NA,199
medRxiv,10.1101/2020.03.31.20049239,2020-04-03,TRUE,Apr 2020,534,NA,114
medRxiv,10.1101/2020.03.31.20049098,2020-04-03,FALSE,Apr 2020,75,NA,37
medRxiv,10.1101/2020.04.01.20050567,2020-04-03,FALSE,Apr 2020,75,NA,13
bioRxiv,10.1101/2020.04.03.022954,2020-04-03,FALSE,Apr 2020,147,NA,22
medRxiv,10.1101/2020.03.31.20049486,2020-04-03,TRUE,Apr 2020,668,NA,284
medRxiv,10.1101/2020.03.23.20040675,2020-03-27,TRUE,Mar 2020,813,NA,317
medRxiv,10.1101/2020.03.23.20040675,2020-03-27,TRUE,Apr 2020,469,NA,197
bioRxiv,10.1101/2020.04.02.021030,2020-04-03,FALSE,Apr 2020,113,NA,32
bioRxiv,10.1101/2020.04.02.022152,2020-04-03,FALSE,Apr 2020,176,NA,47
medRxiv,10.1101/2020.03.31.20049130,2020-04-03,TRUE,Apr 2020,565,NA,175
bioRxiv,10.1101/2020.04.01.019299,2020-04-03,TRUE,Apr 2020,626,0,227
medRxiv,10.1101/2020.04.01.20050492,2020-04-03,TRUE,Apr 2020,486,NA,153
medRxiv,10.1101/2020.03.31.20049155,2020-04-03,TRUE,Apr 2020,498,NA,176
medRxiv,10.1101/2020.03.31.20048934,2020-04-03,FALSE,Apr 2020,56,NA,21
medRxiv,10.1101/2020.03.28.20046151,2020-04-03,TRUE,Apr 2020,1217,NA,431
bioRxiv,10.1101/2020.04.02.022079,2020-04-03,FALSE,Apr 2020,976,0,229
medRxiv,10.1101/2020.03.31.20049023,2020-04-03,TRUE,Apr 2020,1221,NA,255
medRxiv,10.1101/2020.03.29.20046755,2020-04-03,FALSE,Apr 2020,84,NA,16
medRxiv,10.1101/2020.04.01.20048561,2020-04-03,TRUE,Apr 2020,2859,NA,1083
medRxiv,10.1101/2020.04.01.20050211,2020-04-03,FALSE,Apr 2020,162,NA,14
bioRxiv,10.1101/2020.04.01.020644,2020-04-03,FALSE,Apr 2020,214,NA,47
bioRxiv,10.1101/2020.04.01.020941,2020-04-03,TRUE,Apr 2020,891,NA,244
medRxiv,10.1101/2020.03.31.20044255,2020-04-03,FALSE,Apr 2020,68,NA,18
medRxiv,10.1101/2020.03.31.20047126,2020-04-03,TRUE,Apr 2020,440,NA,126
medRxiv,10.1101/2020.04.01.20050542,2020-04-03,TRUE,Apr 2020,1640,NA,370
medRxiv,10.1101/2020.04.01.20050526,2020-04-03,TRUE,Apr 2020,1224,NA,179
medRxiv,10.1101/2020.03.31.20048777,2020-04-03,TRUE,Apr 2020,3963,NA,754
medRxiv,10.1101/2020.04.01.20049668,2020-04-03,TRUE,Apr 2020,1217,NA,293
medRxiv,10.1101/2020.04.01.20049825,2020-04-03,TRUE,Apr 2020,685,NA,347
medRxiv,10.1101/2020.03.13.20034892,2020-03-17,TRUE,Mar 2020,1685,NA,1123
medRxiv,10.1101/2020.03.13.20034892,2020-03-17,TRUE,Apr 2020,549,NA,294
medRxiv,10.1101/2020.03.31.20048876,2020-04-03,TRUE,Apr 2020,1992,NA,337
medRxiv,10.1101/2020.04.02.20047050,2020-04-03,TRUE,Apr 2020,5632,NA,8356
bioRxiv,10.1101/2020.03.31.017459,2020-04-03,TRUE,Apr 2020,728,NA,190
medRxiv,10.1101/2020.03.31.20049007,2020-04-03,TRUE,Apr 2020,488,NA,104
medRxiv,10.1101/2020.03.31.20049312,2020-04-03,TRUE,Apr 2020,687,NA,186
medRxiv,10.1101/2020.04.01.20050450,2020-04-03,TRUE,Apr 2020,351,NA,109
medRxiv,10.1101/2020.02.19.20025452,2020-02-23,TRUE,Feb 2020,896,NA,321
medRxiv,10.1101/2020.02.19.20025452,2020-02-23,TRUE,Mar 2020,7249,NA,7666
medRxiv,10.1101/2020.02.19.20025452,2020-02-23,TRUE,Apr 2020,531,NA,769
bioRxiv,10.1101/2020.04.03.023838,2020-04-03,FALSE,Apr 2020,175,NA,24
bioRxiv,10.1101/2020.04.01.020883,2020-04-03,FALSE,Apr 2020,155,NA,25
bioRxiv,10.1101/2020.03.30.011395,2020-03-30,FALSE,Mar 2020,290,0,28
bioRxiv,10.1101/2020.03.30.011395,2020-03-30,FALSE,Apr 2020,72,2,13
bioRxiv,10.1101/2020.04.02.021691,2020-04-03,FALSE,Apr 2020,162,NA,45
medRxiv,10.1101/2020.03.23.20041848,2020-03-27,TRUE,Mar 2020,605,NA,251
medRxiv,10.1101/2020.03.23.20041848,2020-03-27,TRUE,Apr 2020,474,NA,184
medRxiv,10.1101/2020.03.22.20041004,2020-03-27,TRUE,Mar 2020,2647,NA,731
medRxiv,10.1101/2020.03.22.20041004,2020-03-27,TRUE,Apr 2020,879,NA,353
bioRxiv,10.1101/2020.03.29.014209,2020-03-30,TRUE,Mar 2020,3340,0,1571
bioRxiv,10.1101/2020.03.29.014209,2020-03-30,TRUE,Apr 2020,1814,57,1247
bioRxiv,10.1101/2020.03.27.006247,2020-03-29,FALSE,Mar 2020,327,0,54
bioRxiv,10.1101/2020.03.27.006247,2020-03-29,FALSE,Apr 2020,59,2,17
bioRxiv,10.1101/2020.03.30.009654,2020-03-30,FALSE,Mar 2020,232,0,32
bioRxiv,10.1101/2020.03.30.009654,2020-03-30,FALSE,Apr 2020,328,9,40
bioRxiv,10.1101/2020.03.27.012492,2020-03-29,FALSE,Mar 2020,283,0,31
bioRxiv,10.1101/2020.03.27.012492,2020-03-29,FALSE,Apr 2020,58,2,19
bioRxiv,10.1101/2020.03.30.014332,2020-03-30,FALSE,Mar 2020,321,0,55
bioRxiv,10.1101/2020.03.30.014332,2020-03-30,FALSE,Apr 2020,124,3,25
bioRxiv,10.1101/2020.03.28.013409,2020-03-30,FALSE,Mar 2020,245,0,20
bioRxiv,10.1101/2020.03.28.013409,2020-03-30,FALSE,Apr 2020,53,2,27
bioRxiv,10.1101/2020.03.26.009217,2020-03-29,FALSE,Mar 2020,493,0,110
bioRxiv,10.1101/2020.03.26.009217,2020-03-29,FALSE,Apr 2020,84,5,39
bioRxiv,10.1101/2020.03.29.014720,2020-03-30,FALSE,Mar 2020,568,0,144
bioRxiv,10.1101/2020.03.29.014720,2020-03-30,FALSE,Apr 2020,130,5,52
bioRxiv,10.1101/2020.03.27.011585,2020-03-29,FALSE,Mar 2020,1477,0,443
bioRxiv,10.1101/2020.03.27.011585,2020-03-29,FALSE,Apr 2020,176,6,88
bioRxiv,10.1101/2020.03.05.976167,2020-03-07,TRUE,Mar 2020,8818,1920,11703
bioRxiv,10.1101/2020.03.05.976167,2020-03-07,TRUE,Apr 2020,1598,193,2388
medRxiv,10.1101/2020.02.19.20025163,2020-02-23,TRUE,Feb 2020,592,NA,175
medRxiv,10.1101/2020.02.19.20025163,2020-02-23,TRUE,Mar 2020,5840,NA,1592
medRxiv,10.1101/2020.02.19.20025163,2020-02-23,TRUE,Apr 2020,304,NA,109
medRxiv,10.1101/2020.01.26.20018754,2020-01-28,TRUE,Jan 2020,1902,NA,1264
medRxiv,10.1101/2020.01.26.20018754,2020-01-28,TRUE,Feb 2020,5894,NA,3550
medRxiv,10.1101/2020.01.26.20018754,2020-01-28,TRUE,Mar 2020,4993,NA,11513
medRxiv,10.1101/2020.01.26.20018754,2020-01-28,TRUE,Apr 2020,1048,NA,965
bioRxiv,10.1101/2020.03.13.990598,2020-03-14,TRUE,Mar 2020,3481,213,1311
bioRxiv,10.1101/2020.03.13.990598,2020-03-14,TRUE,Apr 2020,727,29,345
bioRxiv,10.1101/2020.03.28.013136,2020-03-29,FALSE,Mar 2020,279,0,42
bioRxiv,10.1101/2020.03.28.013136,2020-03-29,FALSE,Apr 2020,55,5,8
bioRxiv,10.1101/2020.03.31.017939,2020-04-01,FALSE,Apr 2020,52,7,12
bioRxiv,10.1101/2020.03.31.016717,2020-04-01,FALSE,Apr 2020,46,10,14
bioRxiv,10.1101/2020.03.30.015263,2020-03-31,FALSE,Mar 2020,317,0,71
bioRxiv,10.1101/2020.03.30.015263,2020-03-31,FALSE,Apr 2020,126,4,105
bioRxiv,10.1101/2020.03.30.016295,2020-03-30,FALSE,Mar 2020,141,0,9
bioRxiv,10.1101/2020.03.30.016295,2020-03-30,FALSE,Apr 2020,66,2,18
bioRxiv,10.1101/2020.03.30.015958,2020-03-31,FALSE,Mar 2020,273,0,28
bioRxiv,10.1101/2020.03.30.015958,2020-03-31,FALSE,Apr 2020,240,6,41
bioRxiv,10.1101/2020.03.30.015818,2020-03-31,FALSE,Mar 2020,86,0,0
bioRxiv,10.1101/2020.03.30.015818,2020-03-31,FALSE,Apr 2020,83,5,32
bioRxiv,10.1101/2020.03.30.016766,2020-03-31,FALSE,Mar 2020,210,0,14
bioRxiv,10.1101/2020.03.30.016766,2020-03-31,FALSE,Apr 2020,172,3,42
bioRxiv,10.1101/2020.03.30.015354,2020-03-30,FALSE,Mar 2020,775,0,177
bioRxiv,10.1101/2020.03.30.015354,2020-03-30,FALSE,Apr 2020,315,6,107
bioRxiv,10.1101/2020.03.30.016675,2020-03-31,FALSE,Mar 2020,292,0,34
bioRxiv,10.1101/2020.03.30.016675,2020-03-31,FALSE,Apr 2020,149,7,73
bioRxiv,10.1101/2020.03.29.014381,2020-03-31,TRUE,Mar 2020,384,0,81
bioRxiv,10.1101/2020.03.29.014381,2020-03-31,TRUE,Apr 2020,792,24,295
bioRxiv,10.1101/2020.03.30.017244,2020-04-01,FALSE,Apr 2020,286,17,111
bioRxiv,10.1101/2020.03.30.016196,2020-03-30,FALSE,Mar 2020,157,0,7
bioRxiv,10.1101/2020.03.30.016196,2020-03-30,FALSE,Apr 2020,53,2,15
bioRxiv,10.1101/2020.03.30.015370,2020-03-30,FALSE,Mar 2020,366,0,59
bioRxiv,10.1101/2020.03.30.015370,2020-03-30,FALSE,Apr 2020,73,5,17
bioRxiv,10.1101/2020.03.29.013250,2020-03-30,FALSE,Mar 2020,912,0,285
bioRxiv,10.1101/2020.03.29.013250,2020-03-30,FALSE,Apr 2020,176,5,67
bioRxiv,10.1101/2020.03.28.012518,2020-03-30,FALSE,Mar 2020,481,0,108
bioRxiv,10.1101/2020.03.28.012518,2020-03-30,FALSE,Apr 2020,167,5,44
bioRxiv,10.1101/2020.03.26.010363,2020-03-29,FALSE,Mar 2020,397,0,73
bioRxiv,10.1101/2020.03.26.010363,2020-03-29,FALSE,Apr 2020,181,3,45
bioRxiv,10.1101/2020.03.24.005272,2020-03-31,FALSE,Mar 2020,157,0,4
bioRxiv,10.1101/2020.03.24.005272,2020-03-31,FALSE,Apr 2020,132,6,30
bioRxiv,10.1101/2020.03.31.014175,2020-03-31,FALSE,Apr 2020,35,3,7
bioRxiv,10.1101/2020.03.13.991570,2020-03-14,TRUE,Mar 2020,6169,391,2401
bioRxiv,10.1101/2020.03.13.991570,2020-03-14,TRUE,Apr 2020,1558,185,535
bioRxiv,10.1101/2020.03.13.990036,2020-03-14,TRUE,Mar 2020,8393,202,1988
bioRxiv,10.1101/2020.03.13.990036,2020-03-14,TRUE,Apr 2020,822,75,284
bioRxiv,10.1101/2020.03.30.016238,2020-03-31,FALSE,Mar 2020,194,0,23
bioRxiv,10.1101/2020.03.30.016238,2020-03-31,FALSE,Apr 2020,1003,14,346
bioRxiv,10.1101/2020.03.30.009472,2020-03-31,FALSE,Mar 2020,102,0,3
bioRxiv,10.1101/2020.03.30.009472,2020-03-31,FALSE,Apr 2020,255,15,76
bioRxiv,10.1101/2020.03.30.015990,2020-03-31,TRUE,Mar 2020,900,0,272
bioRxiv,10.1101/2020.03.30.015990,2020-03-31,TRUE,Apr 2020,1737,82,978
bioRxiv,10.1101/2020.04.01.015388,2020-04-01,FALSE,Apr 2020,29,5,3
bioRxiv,10.1101/2020.03.31.018630,2020-04-01,FALSE,Apr 2020,61,4,13
bioRxiv,10.1101/2020.03.31.015255,2020-04-01,FALSE,Apr 2020,59,4,17
bioRxiv,10.1101/2020.03.31.007492,2020-03-31,FALSE,Apr 2020,97,4,13
bioRxiv,10.1101/2020.03.26.009761,2020-03-29,FALSE,Mar 2020,1103,0,341
bioRxiv,10.1101/2020.03.26.009761,2020-03-29,FALSE,Apr 2020,187,6,73
bioRxiv,10.1101/2020.03.27.010249,2020-03-29,FALSE,Mar 2020,775,0,231
bioRxiv,10.1101/2020.03.27.010249,2020-03-29,FALSE,Apr 2020,287,3,137
bioRxiv,10.1101/2020.03.30.016477,2020-04-01,FALSE,Apr 2020,63,7,16
bioRxiv,10.1101/2020.03.30.016246,2020-03-30,FALSE,Mar 2020,177,0,7
bioRxiv,10.1101/2020.03.30.016246,2020-03-30,FALSE,Apr 2020,55,2,11
bioRxiv,10.1101/2020.03.30.015461,2020-03-31,TRUE,Mar 2020,632,0,258
bioRxiv,10.1101/2020.03.30.015461,2020-03-31,TRUE,Apr 2020,2466,95,1172
bioRxiv,10.1101/2020.03.30.016493,2020-03-31,FALSE,Mar 2020,295,0,23
bioRxiv,10.1101/2020.03.30.016493,2020-03-31,FALSE,Apr 2020,460,4,73
bioRxiv,10.1101/2020.03.30.016253,2020-03-30,FALSE,Mar 2020,276,0,19
bioRxiv,10.1101/2020.03.30.016253,2020-03-30,FALSE,Apr 2020,91,6,18
bioRxiv,10.1101/2020.03.30.015875,2020-03-30,FALSE,Mar 2020,145,0,29
bioRxiv,10.1101/2020.03.30.015875,2020-03-30,FALSE,Apr 2020,74,10,52
bioRxiv,10.1101/2020.03.26.010405,2020-03-27,FALSE,Mar 2020,682,0,172
bioRxiv,10.1101/2020.03.26.010405,2020-03-27,FALSE,Apr 2020,95,20,55
bioRxiv,10.1101/2020.03.31.017541,2020-04-01,FALSE,Apr 2020,52,3,13
bioRxiv,10.1101/2020.03.30.017343,2020-03-31,FALSE,Apr 2020,28,4,5
bioRxiv,10.1101/2020.03.30.015297,2020-03-31,FALSE,Mar 2020,304,0,9
bioRxiv,10.1101/2020.03.30.015297,2020-03-31,FALSE,Apr 2020,113,4,27
bioRxiv,10.1101/2020.04.03.023473,2020-04-03,FALSE,Apr 2020,159,NA,34
bioRxiv,10.1101/2020.04.03.023465,2020-04-03,FALSE,Apr 2020,698,NA,178
bioRxiv,10.1101/2020.04.03.023457,2020-04-03,FALSE,Apr 2020,170,NA,20
bioRxiv,10.1101/2020.04.03.023408,2020-04-03,FALSE,Apr 2020,176,NA,17
bioRxiv,10.1101/2020.03.02.973412,2020-03-03,FALSE,Mar 2020,558,20,119
bioRxiv,10.1101/2020.03.02.973412,2020-03-03,FALSE,Apr 2020,46,5,5
bioRxiv,10.1101/2020.02.22.961011,2020-02-23,FALSE,Feb 2020,713,2,90
bioRxiv,10.1101/2020.02.22.961011,2020-02-23,FALSE,Mar 2020,317,21,72
bioRxiv,10.1101/2020.02.22.961011,2020-02-23,FALSE,Apr 2020,66,2,11
bioRxiv,10.1101/2020.03.28.013722,2020-03-28,FALSE,Mar 2020,1267,0,473
bioRxiv,10.1101/2020.03.28.013722,2020-03-28,FALSE,Apr 2020,259,15,128
bioRxiv,10.1101/2020.03.30.008722,2020-03-31,FALSE,Mar 2020,221,0,24
bioRxiv,10.1101/2020.03.30.008722,2020-03-31,FALSE,Apr 2020,134,4,33
bioRxiv,10.1101/2020.03.30.015495,2020-03-31,FALSE,Mar 2020,66,0,0
bioRxiv,10.1101/2020.03.30.015495,2020-03-31,FALSE,Apr 2020,165,3,47
bioRxiv,10.1101/2020.03.28.013292,2020-03-30,FALSE,Mar 2020,286,0,35
bioRxiv,10.1101/2020.03.28.013292,2020-03-30,FALSE,Apr 2020,87,12,23
bioRxiv,10.1101/2020.03.30.016311,2020-03-30,FALSE,Mar 2020,187,0,21
bioRxiv,10.1101/2020.03.30.016311,2020-03-30,FALSE,Apr 2020,172,6,40
bioRxiv,10.1101/2020.03.29.014910,2020-03-30,FALSE,Mar 2020,298,0,49
bioRxiv,10.1101/2020.03.29.014910,2020-03-30,FALSE,Apr 2020,86,5,30
bioRxiv,10.1101/2020.03.31.018077,2020-04-01,FALSE,Apr 2020,57,5,20
bioRxiv,10.1101/2020.03.29.014472,2020-03-30,FALSE,Mar 2020,372,0,74
bioRxiv,10.1101/2020.03.29.014472,2020-03-30,FALSE,Apr 2020,214,5,51
bioRxiv,10.1101/2020.04.03.023531,2020-04-03,FALSE,Apr 2020,243,NA,37
bioRxiv,10.1101/2020.04.03.023549,2020-04-03,FALSE,Apr 2020,274,NA,35
bioRxiv,10.1101/2020.04.03.023523,2020-04-03,FALSE,Apr 2020,538,NA,104
bioRxiv,10.1101/2020.04.03.023440,2020-04-03,FALSE,Apr 2020,346,NA,50
bioRxiv,10.1101/2020.04.03.023416,2020-04-03,FALSE,Apr 2020,132,NA,27
bioRxiv,10.1101/2020.04.03.023515,2020-04-03,FALSE,Apr 2020,380,NA,23
bioRxiv,10.1101/2020.04.03.023499,2020-04-03,FALSE,Apr 2020,420,NA,95
bioRxiv,10.1101/2020.04.03.023507,2020-04-03,FALSE,Apr 2020,370,NA,23
bioRxiv,10.1101/2020.04.03.023556,2020-04-03,FALSE,Apr 2020,578,NA,87
bioRxiv,10.1101/2020.02.08.939066,2020-02-09,FALSE,Feb 2020,1329,42,275
bioRxiv,10.1101/2020.02.08.939066,2020-02-09,FALSE,Mar 2020,230,46,59
bioRxiv,10.1101/2020.02.08.939066,2020-02-09,FALSE,Apr 2020,39,15,12
bioRxiv,10.1101/2020.03.27.010850,2020-03-29,FALSE,Mar 2020,644,0,137
bioRxiv,10.1101/2020.03.27.010850,2020-03-29,FALSE,Apr 2020,154,3,53
bioRxiv,10.1101/2020.03.29.015024,2020-03-30,FALSE,Mar 2020,353,0,41
bioRxiv,10.1101/2020.03.29.015024,2020-03-30,FALSE,Apr 2020,124,5,31
bioRxiv,10.1101/2020.03.30.016329,2020-03-30,FALSE,Mar 2020,145,0,14
bioRxiv,10.1101/2020.03.30.016329,2020-03-30,FALSE,Apr 2020,144,3,64
bioRxiv,10.1101/2020.03.30.017137,2020-04-01,FALSE,Apr 2020,53,6,8
bioRxiv,10.1101/2020.03.31.018325,2020-04-01,FALSE,Apr 2020,66,5,13
bioRxiv,10.1101/2020.03.30.016303,2020-04-01,FALSE,Apr 2020,150,10,43
bioRxiv,10.1101/2020.03.30.016022,2020-04-01,FALSE,Apr 2020,44,6,7
bioRxiv,10.1101/2020.03.30.015727,2020-03-31,FALSE,Apr 2020,26,4,3
bioRxiv,10.1101/2020.03.30.016154,2020-04-01,FALSE,Apr 2020,84,8,25
bioRxiv,10.1101/2020.03.30.015214,2020-03-31,FALSE,Mar 2020,2158,0,802
bioRxiv,10.1101/2020.03.30.015214,2020-03-31,FALSE,Apr 2020,2033,31,1091
bioRxiv,10.1101/2020.03.30.016394,2020-04-01,FALSE,Apr 2020,39,6,13
bioRxiv,10.1101/2020.01.27.921619,2020-01-28,FALSE,Jan 2020,510,4,45
bioRxiv,10.1101/2020.01.27.921619,2020-01-28,FALSE,Feb 2020,270,48,50
bioRxiv,10.1101/2020.01.27.921619,2020-01-28,FALSE,Mar 2020,124,30,29
bioRxiv,10.1101/2020.01.27.921619,2020-01-28,FALSE,Apr 2020,195,3,59
bioRxiv,10.1101/2020.02.26.965814,2020-02-27,FALSE,Feb 2020,276,0,68
bioRxiv,10.1101/2020.02.26.965814,2020-02-27,FALSE,Mar 2020,235,22,67
bioRxiv,10.1101/2020.02.26.965814,2020-02-27,FALSE,Apr 2020,15,4,6
bioRxiv,10.1101/2020.03.30.015206,2020-03-30,FALSE,Mar 2020,296,0,54
bioRxiv,10.1101/2020.03.30.015206,2020-03-30,FALSE,Apr 2020,146,0,26
bioRxiv,10.1101/2020.03.22.002311,2020-03-24,FALSE,Mar 2020,251,4,60
bioRxiv,10.1101/2020.03.22.002311,2020-03-24,FALSE,Apr 2020,151,2,22
bioRxiv,10.1101/2020.04.02.021881,2020-04-03,FALSE,Apr 2020,195,NA,34
bioRxiv,10.1101/2020.02.27.967547,2020-02-27,FALSE,Feb 2020,400,0,102
bioRxiv,10.1101/2020.02.27.967547,2020-02-27,FALSE,Mar 2020,257,39,187
bioRxiv,10.1101/2020.02.27.967547,2020-02-27,FALSE,Apr 2020,191,2,41
bioRxiv,10.1101/2020.02.29.971309,2020-03-02,FALSE,Mar 2020,652,21,105
bioRxiv,10.1101/2020.02.29.971309,2020-03-02,FALSE,Apr 2020,143,3,15
bioRxiv,10.1101/2020.03.19.998286,2020-03-20,FALSE,Mar 2020,333,6,50
bioRxiv,10.1101/2020.03.19.998286,2020-03-20,FALSE,Apr 2020,176,3,25
medRxiv,10.1101/2020.03.31.20038935,2020-04-04,TRUE,Apr 2020,11246,NA,1812
medRxiv,10.1101/2020.03.31.20041442,2020-04-04,FALSE,Apr 2020,217,NA,24
medRxiv,10.1101/2020.04.01.20041186,2020-04-04,TRUE,Apr 2020,1014,NA,237
bioRxiv,10.1101/2020.03.24.997536,2020-03-25,FALSE,Mar 2020,1041,9,224
bioRxiv,10.1101/2020.03.24.997536,2020-03-25,FALSE,Apr 2020,377,13,62
bioRxiv,10.1101/2020.03.30.016790,2020-04-02,TRUE,Apr 2020,811,0,317
medRxiv,10.1101/2020.04.02.20040238,2020-04-04,FALSE,Apr 2020,148,NA,29
bioRxiv,10.1101/2020.03.23.004713,2020-03-26,FALSE,Mar 2020,326,0,24
bioRxiv,10.1101/2020.03.23.004713,2020-03-26,FALSE,Apr 2020,50,2,6
bioRxiv,10.1101/2020.02.17.953281,2020-02-19,FALSE,Feb 2020,320,13,58
bioRxiv,10.1101/2020.02.17.953281,2020-02-19,FALSE,Mar 2020,143,22,25
bioRxiv,10.1101/2020.02.17.953281,2020-02-19,FALSE,Apr 2020,30,7,3
bioRxiv,10.1101/2020.03.15.992941,2020-03-17,FALSE,Mar 2020,760,42,199
bioRxiv,10.1101/2020.03.15.992941,2020-03-17,FALSE,Apr 2020,90,17,28
bioRxiv,10.1101/2020.03.31.016915,2020-04-01,FALSE,Apr 2020,28,4,10
bioRxiv,10.1101/2020.03.31.018267,2020-04-01,FALSE,Apr 2020,37,4,10
bioRxiv,10.1101/2020.03.31.016006,2020-04-01,FALSE,Apr 2020,48,6,11
bioRxiv,10.1101/2020.03.30.015008,2020-03-31,TRUE,Mar 2020,756,0,205
bioRxiv,10.1101/2020.03.30.015008,2020-03-31,TRUE,Apr 2020,7823,211,1920
bioRxiv,10.1101/2020.03.30.015537,2020-03-31,FALSE,Mar 2020,198,0,12
bioRxiv,10.1101/2020.03.30.015537,2020-03-31,FALSE,Apr 2020,89,3,22
bioRxiv,10.1101/2020.03.31.017848,2020-04-01,FALSE,Apr 2020,86,9,27
bioRxiv,10.1101/2020.03.31.016089,2020-04-01,FALSE,Apr 2020,44,7,1
bioRxiv,10.1101/2020.03.28.013672,2020-03-31,TRUE,Mar 2020,6546,0,1893
bioRxiv,10.1101/2020.03.28.013672,2020-03-31,TRUE,Apr 2020,19936,145,4788
medRxiv,10.1101/2020.04.01.20043794,2020-04-04,TRUE,Apr 2020,924,NA,242
medRxiv,10.1101/2020.03.29.20047167,2020-04-04,FALSE,Apr 2020,159,NA,24
medRxiv,10.1101/2020.04.01.20047076,2020-04-04,TRUE,Apr 2020,2425,NA,1360
medRxiv,10.1101/2020.03.31.20044800,2020-04-04,FALSE,Apr 2020,205,NA,29
medRxiv,10.1101/2020.03.31.20042333,2020-04-04,TRUE,Apr 2020,4939,NA,481
medRxiv,10.1101/2020.04.02.20042614,2020-04-04,TRUE,Apr 2020,1105,NA,235
medRxiv,10.1101/2020.03.30.20044545,2020-04-04,TRUE,Apr 2020,1395,NA,447
